Library,Lib_Tag,Gene_Set,Gene_set,Term,Overlap,P_value,Adj_P_value,Old_P_value,Old_Adj_P_value,Odds_Ratio,Combined_Score,Genes
DisGeNET,DO,9genes,DisGeNET,Left Ventricular Hypertrophy,2/203,0.003521400268124,0.0232592037018992,0,0,28.130774697938875,158.9078365628367,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Osteogenesis Imperfecta,2/204,0.003555434589427,0.0232592037018992,0,0,27.99009900990099,157.84394888758456,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Epidermolysis Bullosa Dystrophica,1/8,0.0035949086662176,0.0232592037018992,0,0,356.85714285714283,2008.4764659134423,COL1A1
DisGeNET,DO,9genes,DisGeNET,Beading of ribs,1/8,0.0035949086662176,0.0232592037018992,0,0,356.85714285714283,2008.4764659134423,COL1A1
DisGeNET,DO,9genes,DisGeNET,Cranial asymmetry,1/8,0.0035949086662176,0.0232592037018992,0,0,356.85714285714283,2008.4764659134423,COL1A1
DisGeNET,DO,9genes,DisGeNET,Absence of scalp hair,1/8,0.0035949086662176,0.0232592037018992,0,0,356.85714285714283,2008.4764659134423,COL3A1
DisGeNET,DO,9genes,DisGeNET,Multiple prenatal fractures,1/8,0.0035949086662176,0.0232592037018992,0,0,356.85714285714283,2008.4764659134423,COL1A1
DisGeNET,DO,9genes,DisGeNET,Dermal translucency,1/8,0.0035949086662176,0.0232592037018992,0,0,356.85714285714283,2008.4764659134423,COL3A1
DisGeNET,DO,9genes,DisGeNET,Adult Fibrosarcoma,1/8,0.0035949086662176,0.0232592037018992,0,0,356.85714285714283,2008.4764659134423,COL1A1
DisGeNET,DO,9genes,DisGeNET,Loss of scalp hair,1/8,0.0035949086662176,0.0232592037018992,0,0,356.85714285714283,2008.4764659134423,COL3A1
DisGeNET,DO,9genes,DisGeNET,Endometriosis,3/749,0.003709882673657,0.0232592037018992,0,0,12.898793565683649,72.19138773373606,COL1A1;LAMC3;MDK
DisGeNET,DO,9genes,DisGeNET,Short stature,3/750,0.0037239281642332,0.0232592037018992,0,0,12.880856760374831,72.04232542134882,COL1A1;COL3A1;LTBP2
DisGeNET,DO,9genes,DisGeNET,Aortic Valve Insufficiency,2/214,0.0039043148858897,0.0232592037018992,0,0,26.65633423180593,147.82731186708682,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Alopecia,2/216,0.0039759476215584,0.0232592037018992,0,0,26.4045393858478,145.95088454737277,COL1A1;COL3A1
DisGeNET,DO,9genes,DisGeNET,Malignant neoplasm of duodenum,1/9,0.0040434660343014,0.0232592037018992,0,0,312.234375,1720.6153032705638,MDK
