gene,logFC,p_value,adj_p_value
LOC105379163,0.49,0.00115,0.00426
MAGEE2,-1.183098,0.00185,0.00426
CPNE8,1.090734,0.00185,0.00427
LOC105369850,0.499,0.00116,0.00427
ANXA8,-0.71232,0.00185,0.00428
NPHP4,-1.432254,0.00185,0.00428
MRPS31,0.178,0.00116,0.00428
DNPEP-AS1,0.527,0.00116,0.00428
SYPL2,0.852293,0.00186,0.00428
EIF2S3,1.168502,0.00185,0.00428
HDAC8,0.207,0.00116,0.00428
KCND3-IT1,0.495,0.00116,0.00429
PCDHB12,-1.39183,0.00186,0.00429
CT62,0.162,0.00181,0.0043
LOC105375879,0.432,0.00117,0.0043
SLC39A4,0.69319,0.00186,0.0043
GSTO2,-1.790015,0.00187,0.0043
SLC4A5,-0.984726,0.00186,0.0043
PHYKPL,1.297341,0.00187,0.0043
MIR4721,-0.892,0.00117,0.0043
RPRML,-0.2742749,0.000111,0.0043021
SPATS1,0.685803,0.00187,0.00431
ZNF704,1.015934,0.00187,0.00431
MIR2278,-1.127613,0.00187,0.00431
TRAPPC8,0.215,0.00117,0.00431
HTT-AS,-0.19194363,0.000112,0.004312
LOC100996720,-0.442,0.00117,0.00432
MKRN7P,-0.236,0.00182,0.00432
SRBD1,-0.263,0.00182,0.00432
CHADL,-0.581,0.00117,0.00432
LOC105376325,-0.603,0.00117,0.00432
FCRL4,0.600014,0.00188,0.00432
STARD8,0.36365239,0.000112,0.0043248
LINC02097,-0.705,0.00117,0.00433
TIGD5,-0.541,0.00118,0.00433
ELF2,0.155,0.00118,0.00433
MIR1204,-0.827395,0.00188,0.00433
DNASE1L3,0.80554441,0.000114,0.0043396
LINC02580,-0.66,0.00118,0.00434
TCEAL3,-0.369,0.00118,0.00434
LOC102723439,0.349,0.00118,0.00434
INCA1,-0.366,0.00118,0.00434
UBE2E2,0.257,0.00118,0.00434
TRNAU1AP,-1.354188,0.00188,0.00434
LOC107985497,-0.65,0.00119,0.00435
KCNJ13,-1.390424,0.00189,0.00435
HOXB7,-0.187,0.00183,0.00435
VPS45,-0.246,0.00184,0.00435
S100G,-0.201,0.00183,0.00435
NDUFV2-AS1,0.374,0.00119,0.00436
OLFML2A,-1.714396,0.0019,0.00437
LGALS7,1.973254,0.0019,0.00437
C14ORF93,-1.667403,0.0019,0.00437
COQ4,-0.391,0.00119,0.00437
PJA2,-0.298,0.00184,0.00437
LSAMP,-0.186,0.00185,0.00437
MRPL10,-0.268815,0.000116,0.0043781
ZNF200,-0.29455956,0.000116,0.0043781
DCAF13P3,0.322,0.00119,0.00438
LOC105375914,0.308,0.00119,0.00438
OPN5,0.49774,0.0019,0.00438
GGACT,0.283,0.0012,0.00439
FRG1,-0.972356,0.00191,0.00439
PHF13,-0.313,0.0012,0.00439
LOC105378847,0.54,0.0012,0.00439
RN7SL832P,0.511,0.0012,0.00439
LOC105374746,-0.527,0.0012,0.00439
LOC105373794,0.492,0.0012,0.0044
MIR10393,-0.349,0.0012,0.0044
MIR888,0.713781,0.00191,0.0044
STX6,0.414,0.00186,0.0044
LOC112268437,-0.204,0.0012,0.0044
CORO1C,0.40093205,0.000117,0.0044009
PCYOX1,0.273,0.00121,0.00441
RRP8,0.152,0.00121,0.00442
VPS36,0.139,0.00121,0.00442
FBRSL1,-0.434,0.00121,0.00442
LOC102724805,0.43,0.00121,0.00442
NQO2,0.99635,0.00192,0.00442
TMTC4,0.826109,0.00192,0.00442
ADD3-AS1,-0.186,0.00187,0.00443
SORT1,0.780949,0.00193,0.00443
ENTHD1,0.616577,0.00193,0.00443
ZNF787,-0.412,0.00121,0.00443
LCN2,-0.918,0.00121,0.00443
SRSF2,0.132,0.00121,0.00443
LOC100134040,0.469,0.00121,0.00443
NOL11,0.2,0.00121,0.00443
KPNA1,0.154,0.00121,0.00443
NMBR,-1.288215,0.00193,0.00444
HNRNPU,0.338,0.00187,0.00444
APEH,-1.460621,0.00194,0.00446
SLC9C2,0.524812,0.00195,0.00446
GAL3ST2,-1.270088,0.00194,0.00446
SKA1,0.0881,0.00188,0.00446
MTFP1,-0.624291,0.00195,0.00447
MLANA,-0.149,0.00189,0.00447
ELAC2,-0.205,0.00189,0.00447
PSMD7,-0.259,0.00189,0.00447
SEC11A,1.593079,0.00195,0.00447
AKR1E2,-0.486083,0.00195,0.00447
C9ORF116,-0.39470695,0.00012,0.0044726
TICRR,-1.48734,0.00196,0.00449
GPANK1,-1.987915,0.00196,0.00449
LOC101927826///FBXO41,-0.17,0.0019,0.00449
LOC107987006,0.577,0.00123,0.00449
C3ORF70,-1.013054,0.00196,0.0045
LOC105370411,0.849,0.00123,0.0045
OR1D4,-1.003065,0.00197,0.0045
SMOC2,-1.05,0.00124,0.00451
BNIP3,0.265,0.00124,0.00451
ANKRD37,-2.099845,0.00197,0.00451
POLM,1.48623,0.00197,0.00451
ACTL6A,1.149374,0.00198,0.00452
BLTP1,0.182,0.00124,0.00452
PRICKLE2-AS1,-0.31,0.00124,0.00452
SNORD19B///GNL3,-0.411,0.00192,0.00452
DCAF17,0.157,0.00124,0.00452
ZNF561,0.93019,0.00198,0.00453
AVL9,-0.403,0.00192,0.00453
GEMIN4,-0.244,0.00192,0.00453
RRP7BP///POLDIP3,-0.178,0.00192,0.00453
LOC105369455,-1.05,0.00124,0.00453
OR8B4,-0.710762,0.00199,0.00454
KCTD14,-2.127108,0.00198,0.00454
STAB2,0.87650387,0.000123,0.0045524
DDN,-0.148,0.00194,0.00456
BCAS2,0.886902,0.00199,0.00456
MIR581,0.640902,0.002,0.00457
LOC101929314,-0.497,0.00126,0.00458
IGKV3D-11,-0.731,0.00126,0.00458
DELE1,-1.351006,0.00201,0.00459
OXR1,0.219,0.00126,0.00459
SDR42E1,-0.874136,0.00201,0.00459
HEIH,-0.255,0.00126,0.00459
HAUS7///TREX2,-0.211,0.00195,0.00459
MPZL2,0.569,0.00195,0.00459
LOC107984617,0.531,0.00127,0.0046
LOC100287467,0.375,0.00127,0.0046
MTIF2,-0.337,0.00195,0.0046
LOC105378793,0.541,0.00127,0.00461
LOC105375490,0.531,0.00127,0.00461
POLR1B,-0.378,0.00196,0.00461
RCAN1,-0.177,0.00196,0.00461
ERVK13-1,-1.065931,0.00202,0.00461
PPP1R3B-DT,0.369,0.00127,0.00462
LOC105376188,0.519,0.00127,0.00462
EEF1A2,-1.41235756,0.000126,0.0046268
DOK5,0.285,0.00197,0.00463
LOC105378701,0.74,0.00128,0.00463
ZNF721,-1.251879,0.00203,0.00463
BRMS1L,0.714271,0.00203,0.00463
UMAD1,0.203,0.00128,0.00463
IFITM2,-0.659,0.00128,0.00463
B3GALT1,0.29048892,0.000127,0.0046309
DCD,-1.403624,0.00203,0.00464
MIR449A,-0.741154,0.00204,0.00464
GTF2IRD1P1,0.656409,0.00203,0.00464
MYOZ1,-1.428202,0.00203,0.00464
LOC105370274,0.48,0.00128,0.00465
ZNF121,0.158,0.00128,0.00465
PAQR6,-0.201,0.00198,0.00465
GPR22,0.1975455,0.000128,0.0046587
CXORF40B///CXORF40A,0.236,0.00198,0.00466
SPATC1,-0.934985,0.00205,0.00467
NSMCE4A,-1.2245,0.00205,0.00467
BRICD5,-1.142572,0.00205,0.00467
URAD,-1.301613,0.00205,0.00468
CYTB,-0.606,0.00129,0.00468
HOXB4,-0.405,0.00129,0.00468
TRIM46,-1.083492,0.00206,0.00469
IGFL1,-1.012704,0.00206,0.00469
LINC01735,0.765,0.0013,0.00469
KRTAP5-6,-0.956115,0.00206,0.00469
MIR138-2,-1.523707,0.00206,0.0047
CHMP2A,0.211,0.002,0.0047
MIAT,-0.435,0.0013,0.00471
ELL,-0.431,0.0013,0.00471
RBX1,-0.33115704,0.000131,0.0047143
TARBP1,0.21,0.00201,0.00472
PSMA3-AS1,0.252,0.00131,0.00472
SBF2-AS1,0.173,0.00131,0.00472
CRAMP1,-0.241,0.00131,0.00472
MYO9A,0.37657062,0.000131,0.0047256
UNC5C,-0.33,0.00131,0.00473
CIR1,0.271,0.00201,0.00473
LOC100505942,-0.624,0.00131,0.00474
C9ORF40,-0.957471,0.00208,0.00474
DYNLT3,-0.381,0.00202,0.00474
C17ORF74,0.22419721,0.000133,0.0047455
KRTAP13-2,-1.213171,0.00209,0.00475
ZNF211,0.312,0.00203,0.00475
RAB3GAP2,0.145,0.00132,0.00475
LOC102723701,0.344,0.00132,0.00476
PWAR6,0.296,0.00132,0.00476
SCN2B,0.302,0.00203,0.00476
USP39,-0.197,0.00203,0.00477
ZACN,-0.934208,0.0021,0.00477
DCAF12L2,-1.472971,0.0021,0.00478
DOCK4-AS1,0.339,0.00133,0.00478
LINC01588,-1.115332,0.0021,0.00478
LOC105375001,0.444,0.00133,0.00479
FSCB,-0.757092,0.00211,0.00479
UBE2Q1,0.26600686,0.000135,0.0047924
IFT20,-0.251,0.00205,0.0048
IGSF9,-0.687,0.00133,0.0048
LOC105371925,-0.569,0.00133,0.0048
C9ORF85,0.157,0.00133,0.0048
RRP36,-0.916638,0.00211,0.0048
TMUB1,-0.697,0.00134,0.00481
PIMREG,-2.052313,0.00212,0.00482
DENND1A,-0.773187,0.00212,0.00482
AFG3L2,-1.269646,0.00212,0.00482
CKM,-0.911394,0.00212,0.00482
FSIP1,-0.834,0.00134,0.00482
TMEM39A,-0.321,0.00206,0.00482
RPS2P40,-0.415762,0.00212,0.00482
USO1,0.204,0.00134,0.00483
DIPK1A,0.242,0.00134,0.00483
PEDS1,-0.261,0.00134,0.00483
PDC,0.431,0.00134,0.00483
MIR5739,0.568,0.00134,0.00483
STK38,0.157,0.00206,0.00483
SLC22A24,-0.863948,0.00213,0.00483
LOC101060553,0.433,0.00134,0.00483
RNASE11,0.585961,0.00213,0.00483
CC2D2B,0.720022,0.00213,0.00484
TLR2,-1.090835,0.00213,0.00484
SHISA9,0.483,0.00135,0.00485
MRPS36,0.288,0.00135,0.00485
FNTB,-1.323111,0.00214,0.00485
SNORD113-5,0.748064,0.00214,0.00485
POT1-AS1,-0.639079,0.00214,0.00486
NAGA,1.681695,0.00214,0.00486
LOC101928896,0.551,0.00135,0.00486
C5ORF22,-0.373,0.00208,0.00486
CGNL1,-1.41271,0.00215,0.00487
TRMT6,0.65307,0.00215,0.00487
UCN3,-1.493449,0.00215,0.00487
GFI1B,-1.14827,0.00215,0.00487
LENG1,-0.364,0.00136,0.00488
XAB2,-0.577,0.00136,0.00488
CD180,1.325927,0.00216,0.00489
MIR153-2,-1.395041,0.00216,0.00489
GUCD1,1.022777,0.00216,0.00489
BCO1,-0.142,0.00209,0.00489
LOC100286922,0.512,0.00136,0.00489
PACRG-AS2,-0.25345876,0.00014,0.0048975
CYP46A1,-0.342,0.0021,0.0049
AMN,-0.59,0.00137,0.0049
LOC107987401,0.47,0.00137,0.0049
LOC105378779,0.489,0.00137,0.0049
ANKRD20A20P,-1.227587,0.00216,0.0049
PLAG1,0.411,0.00137,0.0049
NOP53,-0.354,0.00137,0.0049
SPHK2,-0.217,0.0021,0.00491
TMC1,0.545691,0.00217,0.00491
SNORD10///SNORA48///SNORA67///EIF4A1,0.467,0.0021,0.00491
VPS25,-0.3498982,0.000141,0.0049143
KCNF1,-0.93068,0.00218,0.00493
ZDHHC18,0.908752,0.00218,0.00493
STRADB,0.296,0.00138,0.00493
TOMM40,-0.546,0.00138,0.00493
SPAG7,0.183,0.00211,0.00493
LINC01091,-0.23308445,0.000142,0.0049301
FARP2,0.2693305,0.000142,0.0049383
MICA///MICB,0.249,0.00212,0.00494
DDX53,0.637064,0.00218,0.00494
CEACAM22P,-0.601,0.00138,0.00494
OR2W3,-0.869486,0.0022,0.00496
DNAI3,0.616786,0.00219,0.00496
PDAP1,-0.263,0.00139,0.00496
SERPINB10,-0.737848,0.00219,0.00496
CWC15,0.193,0.00139,0.00496
MYLK4,-0.71795,0.00219,0.00496
OR8G5,-0.638186,0.0022,0.00497
SLC61A1,-0.993174,0.0022,0.00497
TADA2B,1.361488,0.0022,0.00497
ATF6,0.47034269,0.000145,0.00497
KCNH4,-0.178,0.00213,0.00497
GPRASP3,0.17,0.00139,0.00498
LOC105374498,0.66,0.0014,0.00499
ATP6V1G1,0.241,0.00214,0.00499
RAB2B,-1.159762,0.00221,0.00499
CTAGE8///CTAGE4///CTAGE9,0.333,0.00214,0.00499
AFG2B,0.535224,0.00221,0.00499
C20ORF173,-0.853446,0.00221,0.00499
PDE2A,0.898807,0.00221,0.00499
HARS1,-1.125156,0.00221,0.00499
APPBP2,0.153,0.00215,0.005
FAM206A,-0.29638522,0.000146,0.0050033
ZFYVE28,-0.395,0.00141,0.00501
LOC107985065,-0.569,0.00141,0.00501
LOC105377689,0.41,0.0014,0.00501
ATAD3A,-0.677,0.00141,0.00501
RBM22,-0.966173,0.00223,0.00502
GOLGA2P5,0.309,0.00141,0.00502
CD40LG,-0.66,0.00141,0.00502
UBL5,0.24,0.00216,0.00503
ATL3,0.714418,0.00223,0.00503
LOC105370460,0.44,0.00141,0.00503
NOTCH2NLC,0.246,0.00142,0.00504
TMEM250,-0.448,0.00142,0.00504
ZNF728,-0.588,0.00142,0.00504
ASCL2,1.196946,0.00224,0.00504
CELF6,0.19615176,0.000148,0.0050452
WDR72,0.331,0.00142,0.00505
ATP2B4,1.579303,0.00224,0.00505
LOC105371554,0.488,0.00142,0.00505
BAGE5,-1.332979,0.00224,0.00505
EHD1,-0.595173,0.00225,0.00506
LINC02370,-0.870557,0.00224,0.00506
DYRK4,-0.216,0.00142,0.00506
MTRNR2L9,-0.85,0.00142,0.00506
POLR2J,0.284,0.00218,0.00507
CYP11B1,-0.113,0.00218,0.00507
NIPAL3,0.648874,0.00225,0.00507
LOC105372704,-0.492,0.00143,0.00508
SLC28A3,-0.215,0.00218,0.00508
DDRGK1,-0.221,0.00219,0.00508
SRCIN1,0.23907656,0.00015,0.0050822
MCOLN2,-0.489,0.00144,0.00509
KIF1A,-0.194,0.00219,0.00509
RNF115,0.261,0.00219,0.00509
MAP3K15,0.316,0.00144,0.0051
LOC100505915,0.235,0.00219,0.0051
SLU7,-0.25282787,0.000151,0.0051098
AMELX,-1.723362,0.00227,0.00511
PHOSPHO2-KLHL23///KLHL23,-0.298,0.0022,0.00511
TRIP12,0.38486577,0.000151,0.005111
NEFM,0.127,0.00221,0.00512
LOC105374976,0.912,0.00145,0.00514
OR6Y1,-0.71417,0.00229,0.00514
RIOK1,0.36503087,0.000154,0.0051465
RPL13AP6,-0.52930558,0.000154,0.0051481
MIR668,-0.99273,0.00229,0.00515
SLIRP-OT1,-1.376554,0.00229,0.00515
OSM,-0.245,0.00223,0.00517
SIDT1,0.193,0.00223,0.00517
VPS9D1-AS1,-0.509,0.00146,0.00517
DKFZP434A062,-0.244,0.00223,0.00517
MAPRE3,0.418,0.00223,0.00517
CDK11A///CDK11B,0.273,0.00223,0.00517
TM4SF5,-0.887566,0.0023,0.00517
LHFPL3,0.39965429,0.000156,0.005179
TNK1,-0.211,0.00223,0.00518
OTOAP1,0.559857,0.0023,0.00518
ARHGEF37,-0.376,0.00146,0.00518
SRSF12,-0.560382,0.00231,0.00519
SACK1E,-2.021852,0.00231,0.00519
HMGCS2,1.59813,0.00231,0.00519
MAGOHB,-0.28,0.00224,0.00519
DEFB112,0.61882,0.00231,0.00519
KLRG1,-0.297,0.00147,0.0052
LOC105378694,0.349,0.00147,0.0052
ANXA6,0.294,0.00224,0.0052
CGREF1,-0.239,0.00225,0.0052
LOC105370707,0.536,0.00147,0.00521
OR1F1,-0.203,0.00225,0.00521
TPK1,0.633542,0.00232,0.00521
MIR188,0.47619,0.00232,0.00522
CEP85L,-0.710218,0.00232,0.00522
LOC100652768,-0.281,0.00148,0.00522
MIR611,-0.735506,0.00233,0.00523
LOC105379096,0.422,0.00148,0.00523
SNUPN,0.893425,0.00233,0.00523
SLC27A3,-0.439,0.00148,0.00523
PGAP3,-0.203,0.00226,0.00523
LOC101926887,0.49,0.00148,0.00523
HNRNPLL,-0.27574387,0.000161,0.0052374
LOC107986160,-0.884,0.00148,0.00524
GSE1,-0.376,0.00227,0.00525
WIF1,0.58924,0.00234,0.00525
BICD1,-0.403,0.00149,0.00526
EFNB2,-0.404,0.00227,0.00526
PDCL3P4,0.37,0.00149,0.00527
DISP2,-0.795397,0.00235,0.00527
CDC50A,0.971756,0.00235,0.00527
NR0B2,0.635,0.00228,0.00527
AGBL3,0.18762011,0.000163,0.0052773
TNFSF18,0.587884,0.00236,0.00529
DCP1B,0.155,0.0015,0.00529
PPP1R3G,-0.922,0.0015,0.00529
G0S2,-0.7,0.00229,0.0053
MCTS1,0.192,0.0015,0.0053
BCDIN3D,0.207,0.00151,0.00531
LOC105374775,0.421,0.00151,0.00531
ZNF343,0.157,0.00151,0.00531
SLC35G5,-1.996379,0.00237,0.00532
MRGPRX1,-1.587527,0.00237,0.00532
DYNC2I1,-1.263418,0.00238,0.00532
ABHD14A,-0.34262496,0.000166,0.0053292
KDM2A,0.950119,0.00238,0.00533
GABRA6,-0.707099,0.00239,0.00534
TRGV3,-0.699,0.00152,0.00534
NEUROG3,-0.219,0.00231,0.00534
CDC25B,-0.222,0.00231,0.00534
KRTAP13-3,-1.024214,0.00238,0.00534
FBXO41,-0.377,0.00152,0.00534
RPL13A,-0.55516172,0.000167,0.0053489
DBH,-0.427,0.00232,0.00535
TMEM242,0.686348,0.00239,0.00536
XPNPEP2,-1.600529,0.0024,0.00536
C5ORF66,-0.254,0.00232,0.00536
IL17B,-1.314777,0.0024,0.00537
MISP,0.778608,0.0024,0.00537
PRECSIT,-0.551,0.00153,0.00537
LOC107984035,0.387,0.00153,0.00537
LRP4,-0.156,0.00233,0.00537
KRBOX4,0.238,0.00233,0.00537
DDX55,0.27939521,0.000169,0.0053726
OR5K1,-0.797677,0.00241,0.00538
CTXND1,0.307,0.00153,0.00538
SEC31B,0.63352,0.00241,0.00539
ZBTB20-AS3,0.381,0.00154,0.00539
FASTKD1,0.201,0.00153,0.00539
LINC00518,0.599075,0.00241,0.00539
LMBR1,0.166,0.00153,0.00539
DPM3,-0.822,0.00154,0.00539
LINC02275,0.594,0.00153,0.00539
DEFB123,-1.235546,0.00241,0.00539
DIS3L,0.164,0.00154,0.0054
RPL10L,-0.238,0.00234,0.0054
TM2D2,0.18,0.00154,0.0054
KLF11,-0.421,0.00234,0.00541
MITD1,1.253443,0.00242,0.00541
SFTA2,-1.084284,0.00242,0.00541
MYH3,-1.936883,0.00242,0.00542
VENTX,-0.694,0.00155,0.00542
LOC105373693,0.78,0.00155,0.00542
LOC100507156,-0.565,0.00154,0.00542
PTK6,0.861598,0.00243,0.00543
TBCE,0.14,0.00155,0.00544
CFAP52,0.57,0.00155,0.00544
CORO6,-0.64,0.00156,0.00545
LAMTOR1,-0.39754778,0.000172,0.0054508
MED19,0.84571,0.00245,0.00547
MIR380,0.869413,0.00245,0.00547
UFC1,-0.36016869,0.000173,0.0054749
LOC107986785,0.524,0.00157,0.00548
NEMP2,0.191,0.00157,0.00549
FGFBP2,-1.171262,0.00246,0.00549
KRT73,-1.458882,0.00246,0.00549
TM9SF4,-0.25112571,0.000175,0.0054981
OR14K1,-1.642716,0.00246,0.0055
CELA1,-0.629393,0.00247,0.0055
LOC107986934,0.279,0.00158,0.00551
NEK8,-0.418,0.00158,0.00553
MIR22,-0.587,0.00158,0.00553
MED27,-0.188,0.00158,0.00553
HEXD,-0.418,0.00158,0.00553
ATXN7L2,-0.411,0.00158,0.00554
CCR8,-0.182,0.00241,0.00554
OR5V1,-1.12514,0.00248,0.00554
PLA2G4F,-2.49437,0.00249,0.00555
HACL2,-0.713995,0.00249,0.00556
C5ORF30,0.17,0.00242,0.00557
LOC105375489,-0.392,0.00159,0.00557
DYNLT5,0.503,0.0016,0.00559
SAP25///LRCH4,-0.201,0.00244,0.00559
GAL3ST1,-1.440792,0.00251,0.00559
AFDN-AS1,0.192,0.00243,0.00559
CHMP4A///TM9SF1,0.259,0.00243,0.00559
LRRC40,0.228,0.0016,0.00559
EPHA8,-2.059736,0.00251,0.0056
WAC-AS1,0.154,0.00161,0.0056
GLTSCR1,-0.223,0.00245,0.00561
KRT86,-0.84106,0.00252,0.00561
ZNF816-ZNF321P,-0.346,0.00161,0.00563
ZBED5-AS1,0.245,0.00161,0.00563
HRG-AS1,0.466,0.00162,0.00563
DSG2-AS1,0.234,0.00162,0.00564
RPL28,-0.538,0.00162,0.00564
C15ORF61,0.359,0.00162,0.00564
LOC105373682,0.44,0.00162,0.00564
IFT74,0.184,0.00162,0.00564
TFB1M,0.184,0.00162,0.00564
TXNDC9,-0.302,0.00246,0.00564
KTN1-AS1,0.447,0.00162,0.00564
ZNF33BP1,0.421,0.00162,0.00564
SLC39A5,-0.519,0.00162,0.00565
IL1RL2,0.321,0.00163,0.00565
ALDH9A1,-0.275,0.00247,0.00566
FABP12,0.578675,0.00254,0.00566
TYRO3P,-1.225788,0.00254,0.00566
DBNL,-0.237,0.00163,0.00566
TMEM108,-0.741086,0.00254,0.00566
BPIFA3,0.561864,0.00255,0.00566
MVB12A,-0.463,0.00163,0.00566
LOC100130872///SPON2,0.404,0.00247,0.00567
CFAP73,-0.529,0.00163,0.00567
CNBD1,0.67338,0.00255,0.00567
ROPN1L,0.59111,0.00255,0.00567
GASK1B-AS1,-0.417,0.00163,0.00568
ZNF70,-1.564228,0.00256,0.00568
ANKFN1,-1.279917,0.00256,0.00568
KANSL1L-AS1,0.346,0.00164,0.00568
LOC105372178,0.584,0.00163,0.00568
SEZ6L2,-0.4985787,0.000184,0.0056882
UNKL,-0.328,0.00164,0.00569
COX3,-0.474,0.00164,0.00569
RAB32,-0.241,0.00248,0.00569
CMTM2,-0.796012,0.00256,0.00569
B3GNT6,-0.2194154,0.000184,0.0056974
SLCO4A1,0.39839829,0.000185,0.0056974
POTEC,-0.1889926,0.000186,0.0057089
LOXL1-AS1,-0.76,0.00165,0.00571
CPEB1,-0.169,0.00249,0.00571
CRNN,-1.108102,0.00257,0.00571
PLCZ1,0.389,0.00165,0.00571
LOC107987015,0.484,0.00164,0.00571
MIF4GD-DT,-0.418,0.00165,0.00571
OR6P1,-0.79932,0.00257,0.00572
RBM44,-0.871538,0.00257,0.00572
COSMOC,0.27,0.00165,0.00573
POLR2J4,0.263,0.0025,0.00573
DNAJC13,1.085158,0.00258,0.00573
TBC1D32,0.277,0.00165,0.00573
HIST1H4G,0.15376691,0.000188,0.005737
P3H2,-0.27,0.00166,0.00574
LOC101928096,0.315,0.00165,0.00574
MADCAM1,-0.24,0.00251,0.00575
LINC02175,0.405,0.00166,0.00575
LOC100289230,0.345,0.00166,0.00575
NEU4,1.66427394,0.000189,0.0057574
MDN1,-0.505,0.00252,0.00576
CAPN3,0.346,0.00252,0.00576
LOC107984256,0.868,0.00167,0.00577
MIR548K,0.664691,0.0026,0.00577
MIR582,0.788092,0.0026,0.00577
DEGS2,-1.349995,0.0026,0.00577
CCDC28B,0.2,0.00252,0.00577
RNF145,-0.317,0.00167,0.00578
TTC7A,-0.314,0.00167,0.00578
PXDC1,-0.324,0.00253,0.00578
ELL3,-0.89489,0.00261,0.00578
TANC2,-0.183,0.00253,0.00578
TPCN2,0.59250877,0.000191,0.0057873
MYCT1,0.61634,0.00261,0.00579
MIR4745///PTBP1,0.36,0.00254,0.00579
LRRTM4,0.728,0.00167,0.00579
MIRLET7D,1.039807,0.00261,0.00579
CASC1,-0.27285795,0.000192,0.0057997
FAM98C,-0.44,0.00168,0.0058
LYNX1,1.133855,0.00262,0.0058
OR13J1,-1.916298,0.00262,0.0058
MIR196B,-1.25567,0.00262,0.0058
CACNA1I,-1.097029,0.00262,0.00581
S100Z,0.563341,0.00262,0.00582
PRAMEF22,0.61621,0.00262,0.00582
ITGB8,-0.681,0.00168,0.00582
MIR583HG,0.421,0.00168,0.00582
CLECL1,-1.27209,0.00263,0.00582
ZBTB14,0.139,0.00169,0.00583
LOC101928634///SNORA67///CD68,-0.365,0.00255,0.00583
TUBB8,-0.621623,0.00264,0.00584
RAB5A,0.36642877,0.000195,0.0058435
HEXIM2,-1.000182,0.00264,0.00585
CH17-360D5.1///NPY4R,-0.187,0.00256,0.00585
PPP4R3B-DT,0.378,0.00169,0.00585
LINC00654,-0.338,0.0017,0.00586
LINC02671,0.682,0.0017,0.00586
HIBCH,-0.455,0.00257,0.00586
CDC40,0.153,0.0017,0.00586
HNRNPH2,0.959446,0.00265,0.00586
UFSP2,1.601063,0.00265,0.00586
MIR424,0.506593,0.00265,0.00586
IMP3,0.24892727,0.000196,0.005865
CCDC112,0.76803,0.00265,0.00587
SPEN,0.256,0.00257,0.00587
ACSL3,0.748211,0.00265,0.00587
LOC105376266,0.309,0.0017,0.00587
PRR4,0.292,0.0017,0.00587
LOC107987134,0.57,0.00171,0.00588
BHLHE22,-0.76775622,0.000198,0.0058873
RSPH3,-1.239691,0.00266,0.00589
ETV6,-0.173,0.00171,0.0059
LOC107984713,0.368,0.00171,0.0059
SSX4B///SSX4,-0.191,0.00259,0.0059
MIS18BP1,0.284,0.00259,0.0059
LOC105369911,0.24050814,0.0002,0.0059053
EIF3I,1.383601,0.00267,0.00591
MIR141,-0.803899,0.00267,0.00591
AHDC1,-0.172,0.00259,0.00591
DIS3L2,0.35234506,0.000201,0.005912
LOC101927571,0.331,0.00172,0.00592
MHENCR,-0.443,0.00172,0.00592
ZNF783,-0.327,0.00172,0.00593
C1QL2,-1.728494,0.00268,0.00593
VTA1,0.196,0.00173,0.00594
PARP12,-1.765895,0.00269,0.00594
RAB4A-AS1,0.261,0.00173,0.00595
USP32P1,-1.52105,0.00269,0.00595
MIR7703///PSME2,0.323,0.00261,0.00595
DMRTB1,0.650032,0.0027,0.00596
LINC01430,0.6,0.00174,0.00596
ADCY8,0.279,0.00262,0.00597
OXSR1,0.268,0.00262,0.00597
MBD4,0.46,0.00262,0.00597
NUP153,0.197,0.00174,0.00598
DDX46,0.141,0.00174,0.00598
CABLES1,0.744972,0.00271,0.00598
ZNF627,-1.182241,0.00271,0.00598
DECR1,0.286,0.00263,0.00599
FAM156A,-0.228,0.00175,0.00599
SPICE1,0.215,0.00175,0.00599
RAB11FIP2,1.220457,0.00272,0.00599
LOC107986650,0.591,0.00175,0.00599
IMPA1P1,0.689,0.00176,0.00601
LOC105373218,0.436,0.00176,0.00601
KLHDC7B,-1.248701,0.00273,0.00602
PTPRK-AS1,0.179,0.00176,0.00602
RFPL4A,0.492,0.00176,0.00603
ENPP7,0.637414,0.00273,0.00603
TSPAN9,-0.229,0.00265,0.00603
TET2,0.165,0.00177,0.00604
DYNLT2B,0.81306,0.00274,0.00604
PIK3C2B,-0.376,0.00266,0.00604
LOC112268318,0.493,0.00177,0.00604
GPR142,-1.594349,0.00275,0.00605
LINC01409,0.254,0.00177,0.00606
SMYD4,1.024747,0.00276,0.00608
LIPN,-1.065703,0.00276,0.00608
LINC00499,0.18704613,0.00021,0.0060935
PRMT7,-0.279,0.00179,0.0061
TRPC4,0.118,0.00269,0.0061
LOC440434,0.257,0.00268,0.0061
FBXO45,-0.580664,0.00277,0.0061
UFD1,-1.106811,0.00277,0.00611
DENND10P1,0.278,0.00179,0.00611
RBM15,0.323,0.00269,0.00611
ZNF2,-1.385211,0.00278,0.00612
RGL3///EPOR,0.246,0.00269,0.00612
TTC14,0.958324,0.00279,0.00613
ST6GALNAC2,0.704922,0.00279,0.00613
MIS18A,-0.231,0.0027,0.00613
LINC02883,-0.492,0.00179,0.00613
DEPP1,-0.618,0.0018,0.00613
MIR656,0.614933,0.00279,0.00614
BIN3-IT1,-0.184,0.0027,0.00614
LOC107984886,0.637,0.0018,0.00614
EPS15L1,-0.284,0.0027,0.00614
C20ORF196,-0.25233495,0.000212,0.0061423
MOB1B,0.830117,0.0028,0.00615
