gene,logFC,p_value,adj_p_value
UBE2N,0.1028444,0.0807,0.156
SEPTIN7P9,0.10576114,0.0807,0.156
DNAI2,0.7955481,0.0805,0.156
CCDC90B,0.1167254,0.0809,0.156
MIR1537,0.16835602,0.0808,0.156
ZSCAN4,0.27114069,0.0806,0.156
LINC00992,0.23333882,0.0815,0.157
GPD1L,0.08630346,0.0814,0.157
HOXC12,-0.24206114,0.0815,0.157
CYB5R3,0.1245223,0.0811,0.157
PDE6A,-1.6483786,0.0811,0.157
RPA4,-0.415413,0.0813,0.157
FOXB1,-0.7361296,0.0814,0.157
PLK4,-0.209828,0.0814,0.157
LOC101927010,0.23994336,0.0811,0.157
NRN1L,0.17312709,0.0813,0.157
H3-7,-0.11637802,0.0816,0.157
LOC105372511,-0.24664349,0.0815,0.157
PSMC4,-0.05789925,0.0813,0.157
LOC105369370,0.21949031,0.0814,0.157
ZNF785,0.0653076,0.0815,0.157
THSD4-AS2,-0.12615123,0.0813,0.157
GPR35,0.15206982,0.0816,0.157
NDRG4,-0.16844385,0.0813,0.157
LNCRI,-0.27751933,0.0812,0.157
MEF2C-AS1,0.12931178,0.0817,0.157
TOP2A,0.2562579,0.0815,0.157
MKKS,0.1218315,0.0814,0.157
MIR149,0.32772888,0.0815,0.157
DHRS13,-0.10826238,0.0815,0.157
ACTL6B,-0.3140596,0.0812,0.157
KIN,0.0566389,0.0812,0.157
HECW2-AS1,-0.16029612,0.0814,0.157
GGCT,0.1951788,0.0813,0.157
LOC107984578,-0.22253653,0.0812,0.157
LOC107987057,-0.0911186,0.0822,0.158
AGA,0.11494734,0.082,0.158
ACAP1,-0.10126478,0.0823,0.158
QRICH1,0.04295244,0.0821,0.158
CNOT1,0.03454483,0.0819,0.158
MIR1299,0.25277782,0.0822,0.158
LOC105379052,-0.35724617,0.0822,0.158
DDIT3,-0.06848824,0.0821,0.158
RPS6KA1,-0.07432057,0.0823,0.158
PARS2,0.07934789,0.0822,0.158
LMF2,-0.10345032,0.0822,0.158
PCDH19,-0.14824015,0.082,0.158
EPC2,0.0489555,0.082,0.158
NDUFAF8,-0.08281047,0.0821,0.158
NUCLEOLIN,0.1059834,0.0822,0.158
TRPT1,0.06158545,0.0819,0.158
PLEKHA6,0.17660623,0.0819,0.158
VPS11,-0.03732617,0.0823,0.158
CCDC24,0.14725104,0.0819,0.158
ATXN2L,-0.4258171,0.0818,0.158
SEMA4A,0.1070396,0.0831,0.159
SCLT1,-0.05770852,0.0827,0.159
CENPB,-0.2223853,0.0827,0.159
TGM1,0.2704686,0.0829,0.159
MRPS26,0.08289914,0.0827,0.159
REPS2,0.2861637,0.0829,0.159
LOC100996379,0.19654603,0.0826,0.159
OR5P2,0.24213789,0.0828,0.159
TARS3,0.06554962,0.0829,0.159
GAS8-AS1,-0.7477628,0.0829,0.159
IL19,-0.8957977,0.083,0.159
LOC105371711,-0.12737675,0.0827,0.159
ILF2,0.1345299,0.0827,0.159
LINC01145,-0.10925491,0.083,0.159
LINC00681,0.26591038,0.0825,0.159
LINC00319,0.16661772,0.0827,0.159
LINC01341,0.24871994,0.0827,0.159
MIR3942,0.17483398,0.0828,0.159
FBP2,-0.5079893,0.0827,0.159
LOC107986660,0.10875916,0.0826,0.159
FAM86EP,0.10314685,0.0826,0.159
CEP78,-0.06423848,0.0824,0.159
RASSF5,0.09218495,0.0826,0.159
MTCP1,-0.6491076,0.0827,0.159
TMEM179B,0.04241961,0.0826,0.159
LOC102723983,0.14350527,0.0827,0.159
SNORD86,-0.1434651,0.0828,0.159
PTCD1,-0.0496118,0.0827,0.159
LOC112268260,0.14770137,0.0825,0.159
LOC105370034,0.2235166,0.0827,0.159
KRT80,0.14176961,0.0833,0.16
PAFAH1B3,0.1829689,0.0835,0.16
RNVU1-19,-0.52300412,0.0835,0.16
MRPL14,0.08928311,0.0834,0.16
LYPD5,0.14890989,0.0837,0.16
DMTF1,-0.2028584,0.0834,0.16
ZNF197-AS1,-0.17065535,0.0836,0.16
C5ORF34-AS1,-0.1927134,0.0832,0.16
WDR83OS,0.1152213,0.0833,0.16
LOC105373570,-0.23301802,0.0834,0.16
SLC30A1,0.0813763,0.0837,0.16
FAR2,-1.1125264,0.0831,0.16
PARM1-AS1,-0.14275857,0.0834,0.16
TLR5,-0.12082605,0.0836,0.16
GOLGA8K,0.07798545,0.0839,0.161
LOC105374953,0.11136217,0.0842,0.161
OBP2A,0.3070747,0.0841,0.161
ATF7,-0.08726475,0.0838,0.161
LOC112268254,0.12547636,0.0839,0.161
KIAA1614,0.6843531,0.0843,0.161
H4C1,-0.953201,0.0838,0.161
MYOF,-0.1255245,0.084,0.161
ZMYND19,0.09101666,0.0839,0.161
MEF2D,-0.1213109,0.0841,0.161
ARAP1,0.1248341,0.0839,0.161
COX10-DT,0.08751524,0.084,0.161
HCFC1,-0.17206331,0.0838,0.161
LITAFD,-0.18225109,0.0842,0.161
LOC107984243,0.14836204,0.0838,0.161
UBL3,0.07285198,0.0839,0.161
CMIP,-0.10850603,0.0845,0.162
NMBR,-0.9443346,0.0847,0.162
IKBKE,-0.1989187,0.0847,0.162
ARL13B,0.05792462,0.0849,0.162
SASH1,0.1950066,0.085,0.162
LOC102724117,0.06657022,0.0849,0.162
IL1RAPL1,-0.20472158,0.0849,0.162
TPM2,-0.3048479,0.0847,0.162
TMIE,0.18142487,0.0844,0.162
RPE,-0.2995973,0.0844,0.162
FBXO7,0.0903531,0.0846,0.162
LOC105375523,-0.25083438,0.0846,0.162
TAOK2,-0.1687112,0.0848,0.162
LOC101927673,0.20198568,0.0846,0.162
FAM222A-AS1,0.25993902,0.0846,0.162
RB1-DT,0.14908446,0.0845,0.162
SNORA22C,0.16925546,0.0848,0.162
LOC101927385,-0.08175815,0.0848,0.162
LINC00391,0.19995784,0.0851,0.163
CYP4F8,-1.5926184,0.0855,0.163
DHRS2,0.67044129,0.0854,0.163
TMEM123,-0.1107675,0.0853,0.163
ZNF747,0.2014193,0.0854,0.163
LOC105373117,-0.08040021,0.085,0.163
LOC107986175,0.17070111,0.0852,0.163
ADM-DT,-0.23482923,0.0853,0.163
ARL4D,0.15141046,0.0852,0.163
COL28A1,0.11939019,0.0855,0.163
LOC101927055,-0.21584471,0.0857,0.164
CCDC12,0.0465955,0.0856,0.164
NFIA,0.08322981,0.0859,0.164
LOC101929767,0.09241054,0.0859,0.164
PITPNA,0.1263744,0.0861,0.164
PBX3,0.1650213,0.0857,0.164
FSIP2,0.13363119,0.0862,0.164
SNORD87,0.11141545,0.0857,0.164
NEPRO-AS1,-0.08764793,0.0862,0.164
PBX1-AS1,-0.10870913,0.0861,0.164
OTX1,0.21727304,0.0861,0.164
TCF3,0.0955845,0.0862,0.164
LOC100303749,0.08875374,0.0859,0.164
USP43,0.12343654,0.0859,0.164
SYT17,0.16870289,0.0856,0.164
LOC107985983,0.3093877,0.0862,0.164
IUR1,-0.21435469,0.0862,0.164
RNASEH1,0.0966843,0.0862,0.164
LRPPRC,0.1191944,0.0861,0.164
OR2A1-AS1,0.16265998,0.0859,0.164
WDR26,0.17835,0.086,0.164
ITPRIP-AS1,-0.14630196,0.0861,0.164
ORC3,0.05087739,0.0862,0.164
TCEAL3,0.10040742,0.0859,0.164
DHRS4L2,0.0951435,0.0866,0.165
LRRC4B,-0.22513394,0.0866,0.165
FBXL14,0.08419741,0.0868,0.165
FAM117B,0.06624998,0.0868,0.165
LOC105371106,0.23740129,0.0866,0.165
CUL2,0.04100902,0.0867,0.165
KRT78,0.20775405,0.0867,0.165
LINC01395,0.23953175,0.0864,0.165
DNAJC30,0.07039006,0.0864,0.165
KIF9,0.07921573,0.0864,0.165
OGG1,-0.1845804,0.0867,0.165
STK24-AS1,0.13078951,0.0869,0.165
CXCL12,-0.17153046,0.0863,0.165
CERS1,-0.18725914,0.0865,0.165
MAGEC3,-0.7265241,0.0867,0.165
HOXA2,-0.7495823,0.0866,0.165
CTNNA3,-0.8619128,0.0868,0.165
H2BC9,-0.832645,0.0867,0.165
NDUFB5,0.1469393,0.0868,0.165
ATP6V1F,-0.2919559,0.087,0.165
PGC,-0.726689,0.0866,0.165
HAX1,-0.1243977,0.087,0.165
ZNF24,-0.0879072,0.0864,0.165
P2RX6,-0.6775347,0.0869,0.165
TCF12,0.1689175,0.0874,0.166
ENPP6,-0.23017613,0.0874,0.166
DSTN,0.06360288,0.0875,0.166
LOC107984997,0.16545734,0.0872,0.166
ZNF215,0.8167635,0.0875,0.166
LOC105371637,0.07943249,0.0875,0.166
LRRC39,0.07243903,0.087,0.166
WDR89,0.06841133,0.0869,0.166
SNORD88C,0.18783402,0.0874,0.166
MXRA7,-0.12588405,0.0874,0.166
CRYBB2,-0.5749703,0.0871,0.166
LHX3,-0.5605092,0.0872,0.166
SHKBP1,-0.10986986,0.0873,0.166
OPA3,-0.07570945,0.0874,0.166
ZSCAN16,0.06033326,0.087,0.166
SRSF6,-0.04741831,0.087,0.166
AGTRAP,-0.0882508,0.0873,0.166
PHF2,-0.1054255,0.0882,0.167
UGT1A8,-1.1879489,0.0879,0.167
CROCCP2,-0.2763113,0.0878,0.167
TDRD3,0.0531345,0.0878,0.167
COMMD5,-0.053356,0.0877,0.167
MCF2L-AS1,0.19428153,0.0878,0.167
CDON,-0.8374897,0.0884,0.167
CABP2,-0.9009635,0.0878,0.167
MIR3074,-0.09684061,0.0882,0.167
GARIN6,0.18894279,0.0881,0.167
VSIG1,0.17563855,0.0877,0.167
ABALON,-0.06965758,0.0881,0.167
TUBA1B-AS1,0.12334032,0.0877,0.167
COX5B,0.09215738,0.0879,0.167
MYADM-AS1,0.20957618,0.088,0.167
ADGRL3-AS1,0.27926593,0.088,0.167
LOC105371317,-0.27113872,0.0879,0.167
FBXO38-DT,0.15357024,0.0884,0.168
ANKRA2,0.06254106,0.0887,0.168
ITFG1,-0.0891034,0.0888,0.168
ZNF644,0.0531211,0.0886,0.168
TCEA1,0.05430144,0.0887,0.168
MIR24-1,-0.11151714,0.0885,0.168
MT3,0.4636803,0.0888,0.168
LOC105372602,-0.18241362,0.0883,0.168
SLC52A3,-0.18720787,0.0884,0.168
AMT,-0.2335602,0.0888,0.168
LOC105372407,-0.14925452,0.0884,0.168
CNTNAP3C,0.19476782,0.0884,0.168
SAV1,-0.1182154,0.0895,0.169
TRL-CAA1-2,-0.20095743,0.0893,0.169
RAB44,0.15378376,0.0891,0.169
C4ORF3,0.06705295,0.0888,0.169
WDR88,0.09821012,0.089,0.169
LOC105377599,-0.32155857,0.0889,0.169
PIGT,-0.1676248,0.0894,0.169
FIG4,0.05487399,0.0891,0.169
OR5P3,0.22049486,0.0893,0.169
OLIG2,-0.620888,0.0895,0.169
SNORA77B,0.11732029,0.0891,0.169
LOC105369535,-0.18670916,0.0899,0.17
LRRC41,-0.135536,0.0904,0.17
ALG1L9P,0.09461381,0.09,0.17
HAPSTR1,-0.03210806,0.0897,0.17
WASHC2A,0.187814,0.0902,0.17
LOC107987373,0.10421146,0.09,0.17
ESR1,-0.2243362,0.0902,0.17
SCARNA12,0.09760291,0.09,0.17
USP7-AS1,0.08898619,0.0898,0.17
USH2A,0.09192166,0.0899,0.17
KIF1A,-0.7364483,0.0899,0.17
LOC107985000,0.23858151,0.09,0.17
VNN3P,-0.8413822,0.0897,0.17
LOC105373046,-0.12083809,0.09,0.17
ABCA4,-0.9384272,0.0902,0.17
KIF2A,-0.05013085,0.0897,0.17
YEATS4,0.08746226,0.0895,0.17
AIG1,0.06408141,0.0894,0.17
TNIK,-0.108707,0.0898,0.17
ARFGAP1,-0.2125477,0.0899,0.17
TRPM5,-0.18160912,0.0896,0.17
TAB3-AS1,0.13724422,0.0896,0.17
CPAP,-0.359748,0.0898,0.17
PTGR1,0.0721054,0.0894,0.17
HEXIM2,0.07604508,0.0898,0.17
CLEC4E,0.6653371,0.0906,0.171
ENTREP2,-0.5945909,0.0907,0.171
CHORDC1,-0.2072663,0.0906,0.171
MIR4442,0.11950503,0.0904,0.171
SNORD18C,-0.1719558,0.0903,0.171
RIMS3,0.2114123,0.0907,0.171
FASTKD1,0.1630036,0.0908,0.171
ELMOD2,0.06167244,0.0902,0.171
LOC107986998,0.12301637,0.0904,0.171
RRS1-DT,0.18527387,0.0906,0.171
SDHAP1,0.12607947,0.0903,0.171
CD82,0.1981738,0.091,0.171
LIF,-0.2575099,0.0908,0.171
POLR2C,-0.0851907,0.0904,0.171
SFXN2,0.08142427,0.0905,0.171
RAX,0.6908048,0.091,0.171
TANC2,-0.07200937,0.0906,0.171
DVL2,0.08678671,0.0908,0.172
FHIP2B,-0.09884589,0.0911,0.172
STK33,0.17271064,0.0912,0.172
PHYKPL,-0.06728098,0.0909,0.172
MIR6867,0.22655319,0.0908,0.172
BORCS8,-0.6173693,0.0916,0.172
NBPF20,0.05688075,0.0911,0.172
CD5L,-0.8664185,0.0915,0.172
LOC105373610,-0.2343234,0.0911,0.172
FLJ45513,0.1208108,0.091,0.172
ZNF432,0.06500893,0.0907,0.172
FEV,-0.4238726,0.0916,0.172
KCTD5,0.1115318,0.0914,0.172
LOC105370525,-0.06461767,0.0908,0.172
LOC105369616,-0.62875985,0.091,0.172
UBE2S,-0.11458902,0.091,0.172
PEX26,-0.04368699,0.0909,0.172
GOLGA8B,0.10581462,0.0909,0.172
LOC105371289,-0.20272447,0.0908,0.172
BTNL2,0.24541766,0.0917,0.173
LOC107984313,-0.08175057,0.0914,0.173
TCTE1,0.15804448,0.0916,0.173
CYP4V2,0.14228451,0.0919,0.173
TMEM67,0.06363597,0.0918,0.173
REV1,0.1550821,0.0924,0.173
PTMAP11,0.09600677,0.0917,0.173
SLC22A18,0.12207518,0.0918,0.173
SMIM14,-0.05574146,0.092,0.173
ZNF773,0.08415052,0.0918,0.173
SLC15A1,0.22572091,0.0918,0.173
COG1,0.04617083,0.0917,0.173
NFXL1,0.05462633,0.0914,0.173
PARTICL,0.09972129,0.0914,0.173
KCNK10,-0.27248151,0.0918,0.173
ECRG4,-0.26022945,0.0915,0.173
ANKRD20A4-ANKRD20A20P,0.23747798,0.0915,0.173
SAAL1,0.0574356,0.0919,0.173
HEXIM2-AS1,0.09102743,0.0919,0.173
MIDEAS-AS1,-0.22505342,0.092,0.173
LOC105378228,-0.24150148,0.0915,0.173
PSG5,-1.2401918,0.0921,0.173
CGRRF1,-0.1280564,0.0923,0.173
ABHD14B,-0.07962375,0.0915,0.173
TBK1,-0.123578,0.092,0.173
RAPGEF6,0.05254745,0.0918,0.173
SUSD3,-0.14922416,0.092,0.173
GNRH2,-0.6796468,0.0923,0.173
PDE2A-AS2,-0.16541882,0.0924,0.174
VMO1,-0.20368463,0.0923,0.174
LCDR,0.10470677,0.0924,0.174
UBE2U,0.52571434,0.0925,0.174
LOC105378773,0.33861136,0.0926,0.174
BOLL,0.22209134,0.0927,0.174
MRPS11,-0.200837,0.0926,0.174
RBM22,0.085865,0.0928,0.174
ZWINT,0.2505715,0.0926,0.174
H4C4,-0.6833572,0.0929,0.174
AFF4,-0.4324999,0.0927,0.174
LOC100996442,0.10704511,0.0921,0.174
LRRC47,0.05663275,0.0922,0.174
USP29,-0.8265731,0.0925,0.174
EPHB4,-0.1181184,0.0928,0.174
SRP19,-0.2426733,0.0928,0.174
LOC107984029,-0.10744477,0.0927,0.174
COX3,0.10098643,0.0925,0.174
SHH,-0.39350107,0.0925,0.174
APOC1,-0.8851863,0.0934,0.175
ZNF586,0.1824587,0.0934,0.175
TNFRSF8,-0.19511709,0.0932,0.175
NEUROG3,-0.5741658,0.0932,0.175
BCCIP,0.1317117,0.0937,0.175
KCTD21,-0.09517207,0.093,0.175
GOLGA7B,-0.10967645,0.0928,0.175
PPP6R1,-0.11018544,0.0933,0.175
SNORD14B,-0.11743108,0.0931,0.175
TUBE1,0.07118894,0.093,0.175
SCARNA8,0.17241923,0.0929,0.175
ENTPD1-AS1,-0.07747709,0.093,0.175
GRIA3,0.18481657,0.0933,0.175
IGFL1,-0.38171445,0.0931,0.175
CD6,-0.23824123,0.093,0.175
MYRF,-0.6821371,0.0932,0.175
MIR1255A,-0.14613999,0.0929,0.175
TROAP,-0.4774435,0.0936,0.175
LOC105375208,0.1086963,0.0939,0.176
LOC338694,-0.2635463,0.0937,0.176
TEPP,0.25587042,0.0937,0.176
NDP,-0.3370406,0.0942,0.176
PRRT3,0.1101862,0.0936,0.176
LOC107985991,0.21875934,0.0937,0.176
LOC107984573,-0.09603645,0.0938,0.176
LOC101928096,-0.10481747,0.0936,0.176
MYO7B,-0.1753567,0.0934,0.176
FAM53B-AS1,-0.09292214,0.094,0.176
ZKSCAN8,-0.05290849,0.0939,0.176
ZNF778,0.04946355,0.0939,0.176
MIR3936HG,0.10892139,0.0934,0.176
MED11,0.07023503,0.094,0.176
ACKR5,-0.8839892,0.0946,0.177
TFPT,-0.251668,0.095,0.177
FAM124B,0.5468352,0.0949,0.177
FARSB,0.06503983,0.0944,0.177
LDB2,-0.11864235,0.0942,0.177
GNRHR2,0.05159973,0.0941,0.177
SNX14,0.05251423,0.0941,0.177
LOC101929547,0.15726657,0.0944,0.177
HTN1,-1.2193161,0.095,0.177
PRRT1,0.14222843,0.0942,0.177
DCAF10,0.03062392,0.0943,0.177
OCEL1,-0.217117,0.095,0.177
LINC00696,0.26144256,0.0943,0.177
EHBP1,-0.06500048,0.0944,0.177
SEMA6A-AS2,0.12900994,0.0941,0.177
MAP1B,-0.1980808,0.0947,0.177
KIF18B,0.2333135,0.0949,0.177
LOC105372622,0.24231222,0.0945,0.177
LOC100422556,-0.12190518,0.0943,0.177
ZNF503,0.15865351,0.0941,0.177
FAM178B,-0.25326963,0.0943,0.177
LOC105375489,0.06819794,0.0943,0.177
OTUD7A,0.1118091,0.0943,0.177
PRAG1,-0.10989698,0.0945,0.177
A4GALT,-0.4474339,0.0946,0.177
GNG13,0.8992834,0.0948,0.177
CDT1,-0.423336,0.0951,0.177
UNC5C-AS1,0.28681682,0.0945,0.177
STMN4,-0.7459564,0.0946,0.177
ILVBL,0.07796784,0.095,0.178
N4BP2,0.06846004,0.0948,0.178
DNASE2B,-0.6861932,0.0954,0.178
CDCA5,-0.14327304,0.0948,0.178
TNS4,-0.18184521,0.0951,0.178
HSFX4,0.10468912,0.0947,0.178
MARK1,-0.0829179,0.0953,0.178
SNORA94,0.08992774,0.0951,0.178
TEX30,0.09009025,0.0948,0.178
FLNB-AS1,-0.07004817,0.0948,0.178
VAT1,0.07296487,0.0952,0.178
LOC100652999,-0.11785074,0.0953,0.178
CMTR1,0.1787641,0.0955,0.178
CCDC106,-0.11409667,0.0947,0.178
CYP17A1-AS1,0.20759565,0.095,0.178
MYLK-AS2,-0.15806286,0.0949,0.178
NOL10,0.2787829,0.0955,0.178
HPSE,0.3423418,0.0958,0.178
LINC00511,-0.1944452,0.095,0.178
LINC02603,-0.05299279,0.0953,0.178
FAM78B-AS1,-0.11266344,0.0955,0.179
PLA2G2D,0.7874167,0.0965,0.179
SNORD47,0.1155604,0.096,0.179
GET1,-0.1258856,0.0963,0.179
SYT13,-0.9388204,0.0963,0.179
LOC107985719,0.24934786,0.096,0.179
LOC100505715,0.12747614,0.0959,0.179
S100A16,0.09971431,0.0954,0.179
SLC16A8,0.16040139,0.096,0.179
HLA-DQB1,-0.8105873,0.0962,0.179
SNORD19C,-0.12876888,0.0961,0.179
SLC38A12,0.2497202,0.096,0.179
ACSL3,-0.11336975,0.0959,0.179
REC114,0.09074401,0.096,0.179
HAUS5,0.08393904,0.0954,0.179
MT4,0.443047,0.0966,0.179
ZNF677,0.10066654,0.0961,0.179
ZSCAN1,-0.28458174,0.0961,0.179
LOC105370763,0.15643612,0.0957,0.179
ZNF516-AS1,0.1427306,0.0957,0.179
FOXL2,-0.8742834,0.0962,0.179
GARIN5A,0.13360558,0.0957,0.179
RPL22L1,0.10558684,0.0959,0.179
SEC22B,-0.06411957,0.0956,0.179
MYCBP,0.06313352,0.0957,0.179
IL31RA,0.22962563,0.0954,0.179
LOC101929894,0.09582276,0.096,0.179
MAP3K5-AS1,0.11184841,0.0957,0.179
ZNF222,-0.08559862,0.0961,0.18
TRC-GCA22-1,-0.13757266,0.0963,0.18
LOC112267939,-0.16622686,0.0967,0.18
VSTM2L,0.23899134,0.0962,0.18
VCPKMT,0.05422999,0.0964,0.18
TOP1MT,0.08122804,0.0961,0.18
LINC02166,-0.22474459,0.0966,0.18
MT1M,0.4301017,0.0968,0.18
OXSM,0.1319135,0.0973,0.18
PTPMT1,-0.04699174,0.0966,0.18
HSDL2,-0.1724092,0.097,0.18
SH3BP2,0.1393476,0.0969,0.18
FDFT1,-0.2422577,0.0971,0.18
PPIA,0.06964864,0.0968,0.18
SNHG14,0.06636252,0.0963,0.18
PCDHA7,-0.23185131,0.0974,0.181
LOC101927947,-0.17206948,0.0972,0.181
PRSS27,-0.20438236,0.0969,0.181
OLFM1,0.11523691,0.0971,0.181
LHPP,-0.276045,0.0974,0.181
LINC01091,0.18069379,0.0968,0.181
AURKA,-0.11155433,0.0973,0.181
LOC105374179,0.22621853,0.0969,0.181
GOLGA6L4,0.05893689,0.0972,0.181
BEAN1-AS1,0.19784537,0.0974,0.181
PRR15L,-0.3774456,0.0976,0.181
KLHL41,0.0941567,0.0974,0.181
LOC105379869,-0.17104431,0.0972,0.181
LOC105369798,-0.17639357,0.0972,0.181
ZNF300,0.07157207,0.0971,0.181
CEP43,0.05170742,0.0973,0.181
CELSR2,0.15841806,0.0968,0.181
PDSS1,0.04695857,0.0968,0.181
TRPM3,0.14781767,0.0975,0.181
PLCL1,-0.09800321,0.0969,0.181
CCDC28A,0.1873569,0.0982,0.182
BUB1,-0.2345981,0.0981,0.182
MRPS27,0.1190084,0.0987,0.182
SELENOO-AS1,0.08322368,0.098,0.182
MIR576,0.16191276,0.0977,0.182
VENTXP1,-0.8360826,0.0982,0.182
PGAM2,-0.6432531,0.0981,0.182
SPC25,0.4420022,0.0982,0.182
ZNF548,0.03577189,0.0976,0.182
LOC101927888,-0.30199533,0.098,0.182
CKS1B,0.07715797,0.0975,0.182
LINC02035,0.05686891,0.0978,0.182
CLIC5,-0.15505388,0.0981,0.182
LOC101929650,0.28045584,0.0982,0.183
LECT2,-0.8996181,0.0992,0.183
LOC105370563,-0.09368047,0.0981,0.183
PMEL,-0.5629442,0.0989,0.183
CUTA,0.1033264,0.0994,0.183
SNCG,-0.661403,0.0989,0.183
LOC105375387,0.4051329,0.0982,0.183
LOC107986613,0.12825463,0.0984,0.183
PACSIN3,0.08515675,0.0984,0.183
SPATA18,0.08544939,0.0985,0.183
BOLA1,0.06981397,0.0987,0.183
CLIP2,-0.2730586,0.0991,0.183
DHODH,0.2042875,0.0995,0.183
MIR3655,0.0970426,0.0984,0.183
CDR2,0.1603654,0.0991,0.183
PCMTD2,0.1878322,0.0995,0.183
FAM72A,0.0977894,0.0985,0.183
PLEKHF1,-0.10853555,0.0982,0.183
LOC107984445,0.19568795,0.0983,0.183
MHENCR,-0.12988477,0.0988,0.183
TESC,-0.3951266,0.0989,0.183
MCM8-AS1,0.14739306,0.0983,0.183
GPR143,0.1703388,0.0986,0.183
ZNF835,-1.0522209,0.0994,0.183
SLC25A23,0.12405147,0.0986,0.183
RAB19,-0.27039181,0.0982,0.183
LINC00339,-0.0904159,0.0992,0.184
APOH,-0.7488901,0.0997,0.184
JPH4,0.12982646,0.0989,0.184
LENEP,0.16613703,0.0993,0.184
HEY2,-0.24808,0.0997,0.184
RAVER1,-0.1604035,0.0994,0.184
LOC107984989,-0.1500085,0.0992,0.184
PHETA1,0.08823746,0.0989,0.184
TNFSF15,-0.17760746,0.0995,0.184
LOC105370190,0.12393001,0.0993,0.184
ABCB1,0.3541068,0.1,0.184
TTC14,0.05818477,0.0993,0.184
MIATNB,0.07156174,0.0992,0.184
VILL,0.06118355,0.0992,0.184
MS4A5,0.8269329,0.0996,0.184
LOC107986007,-0.18237073,0.099,0.184
PCCA-AS1,0.09558123,0.0995,0.184
SCGB1B2P,0.30388753,0.0989,0.184
TEX38,-0.1462342,0.0989,0.184
LOC105375805,0.15667745,0.0998,0.185
LGI4,-0.15298008,0.0996,0.185
PRDM11,-1.1113918,0.1,0.185
CDCA8,-0.3089559,0.1,0.185
FBXO36,0.08006282,0.0996,0.185
BRCA1,-0.178396,0.101,0.185
AHRR,0.13931732,0.0997,0.185
LOC105370335,0.11494929,0.0995,0.185
DNALI1,-0.08292422,0.0996,0.185
CYLC2,-0.7666551,0.101,0.185
TMEM186,-0.1837222,0.101,0.185
CLK2,0.2183962,0.101,0.185
CLHC1,-0.10322913,0.0998,0.185
LOC105373768,0.26377558,0.0999,0.185
NSDHL,-0.3182576,0.1,0.185
MIR1825,-0.12435565,0.1,0.185
LOC105375322,0.22189254,0.0998,0.185
TIPARP-AS1,0.12550352,0.101,0.186
PYCR2,-0.06074968,0.101,0.186
HOXD10,0.16353473,0.1,0.186
NOL6,-0.1876697,0.102,0.186
DOC2GP,0.17345647,0.1,0.186
WDR35,0.05396222,0.1,0.186
KMT5C,0.10968704,0.101,0.186
CD40LG,-0.19254949,0.101,0.186
RFX1,-0.15619734,0.1,0.186
LINC00648,0.29723219,0.101,0.186
LOC105379827,0.10581824,0.1,0.186
GRP,0.9860984,0.101,0.186
DKK4,-0.6816097,0.102,0.186
CDYL,0.1118186,0.101,0.186
LOC107985467,0.19667023,0.1,0.186
PRPS2,0.07080068,0.1,0.186
ACYP2,0.05495096,0.101,0.186
RHAG,-0.4184659,0.102,0.187
ZNF623,0.0429467,0.101,0.187
LOC105369669,0.08617937,0.101,0.187
LOC101927770,-0.09236008,0.101,0.187
CH507-42P11.6,0.14667627,0.101,0.187
CLDN10,-0.7192094,0.102,0.187
LOC102723814,0.16852696,0.101,0.187
ZFP30,0.05597798,0.101,0.187
MPV17L,0.14933153,0.101,0.187
LOC105378717,0.17367436,0.101,0.187
DOCK8-AS1,-0.12629582,0.101,0.187
MOG,-0.6614358,0.102,0.187
LOC731075,0.06809531,0.101,0.187
MROH6,0.15163269,0.101,0.187
PLBD1-AS1,0.12644627,0.101,0.187
DPP9-AS1,-0.10948014,0.101,0.187
MYOD1,-0.3906424,0.103,0.188
ST7-AS2,-0.08109682,0.102,0.188
PRRT3-AS1,0.10460122,0.102,0.188
LOC105370821,0.1804619,0.102,0.188
ST7L,0.06561868,0.102,0.188
MIR1273C,-0.19803552,0.102,0.188
ATP1B2,-0.4474148,0.103,0.188
LOC107984766,-0.28026072,0.102,0.188
NOP16,0.07397908,0.102,0.188
RNF32-DT,-0.11906519,0.102,0.188
IGSF1,0.19836391,0.102,0.188
TTC21B-AS1,0.11762503,0.102,0.188
CCDC8,-0.15760572,0.102,0.188
LOC105377713,-0.1782204,0.102,0.188
CDC42-AS1,-0.14354263,0.102,0.188
ROPN1,0.23844396,0.102,0.188
ARHGAP11A-DT,0.10980183,0.102,0.188
HM13-AS1,-0.15984615,0.102,0.188
RPA2,0.1120787,0.103,0.189
BCAP31,-0.139515,0.104,0.189
RASSF8-AS1,-0.13059353,0.102,0.189
H3C4,-0.12880198,0.102,0.189
NOB1,0.05266624,0.103,0.189
SOX5-AS1,0.13817818,0.102,0.189
LINC02709,-0.10757893,0.103,0.189
LOC107986859,-0.16642198,0.102,0.189
ERP44,0.1049579,0.103,0.189
LOC107986672,-0.23345108,0.103,0.189
BNIP3L,0.1289078,0.103,0.189
TMEM38B,0.0876371,0.103,0.189
LEPROTL1,0.1039613,0.103,0.189
SPMAP2,-0.7011586,0.104,0.189
COXFA4,-0.0935499,0.104,0.189
BCL9,0.08462557,0.103,0.189
MIR1306,-0.10258237,0.103,0.19
MMP24,-0.6506852,0.104,0.19
ELF3,-0.2328593,0.104,0.19
ARSG,-0.06010735,0.103,0.19
