ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_3238471	0.9904	0.00520427	-2.9416854	-2.661	-0.49648744	223717964	ZFY	zinc finger protein, Y-linked
ILMN_1830602	0.9904	0.00522784	-2.9400045	-2.663	-0.30857789	3143636		
ILMN_1806908	0.9904	0.00523312	2.9396286	-2.664	0.49835525	197100031	PRKCB	protein kinase C beta
ILMN_1763127	0.9904	0.00523696	-2.9393556	-2.664	-0.73261411	156523973	ACKR2	atypical chemokine receptor 2
ILMN_1784824	0.992	0.00526652	2.9372598	-2.667	0.40276097	300795646	LINC01118	long intergenic non-protein coding RNA 1118
ILMN_1658175	0.9982	0.00534382	2.9318319	-2.675	0.37648522	289577047	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1
ILMN_1691149	0.9982	0.00534541	-2.9317211	-2.675	-0.34561867	NA		
ILMN_1795679	0.9982	0.00539371	-2.9283678	-2.68	-1.17883453	312922387	STMN2	stathmin 2
ILMN_2307861	0.9982	0.00544353	-2.9249374	-2.685	-0.73765658	190343014	COL6A3	collagen type VI alpha 3 chain
ILMN_1658044	0.9982	0.00547009	2.923121	-2.687	0.36344742	NA		
ILMN_2397954	0.9982	0.0055259	-2.9193301	-2.693	-0.43663656	729042216	PARP3	poly(ADP-ribose) polymerase family member 3
ILMN_1865764	0.9982	0.00553112	-2.9189775	-2.693	-0.56601611	22209057	ZMAT3	zinc finger matrin-type 3
ILMN_2074860	0.9982	0.00558404	2.9154193	-2.699	0.71763064	221219022	RN7SK	RNA, 7SK small nuclear
ILMN_1667785	0.9982	0.00559952	-2.9143845	-2.7	-0.37669214	NA		
ILMN_1715988	0.9982	0.00560585	2.9139621	-2.701	0.35003603	16876446	SLC35G5	solute carrier family 35 member G5
ILMN_1802699	0.9982	0.00560695	2.9138892	-2.701	0.37348547	614458222	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial
ILMN_3178890	0.9982	0.00561483	2.9133636	-2.702	0.38475275	NA		
ILMN_1676449	0.9982	0.00562322	-2.9128054	-2.702	-0.808151	926657640	SLIT2	slit guidance ligand 2
ILMN_3225014	0.9982	0.00562407	-2.9127487	-2.702	-0.31084611	NA		
ILMN_3305988	0.9982	0.00564896	2.9110969	-2.705	0.38638514	NA		
ILMN_3235350	0.9982	0.0056622	-2.9102216	-2.706	-0.26959944	NA		
ILMN_1707433	0.9982	0.00567709	-2.9092385	-2.707	-0.40199753	NA		
ILMN_1704380	0.9982	0.0057638	-2.9035637	-2.716	-0.41337206	269847498	INCA1	inhibitor of CDK, cyclin A1 interacting protein 1
ILMN_1676792	0.9982	0.00577399	2.9029019	-2.717	0.33992464	NA		
ILMN_1663646	0.9982	0.00578563	-2.9021473	-2.718	-0.561489	726965396	DMXL1	Dmx like 1
ILMN_3234762	0.9982	0.00587174	2.8966092	-2.726	0.81690594	189571622	RNA5S9	RNA, 5S ribosomal 9
ILMN_1753683	0.9982	0.00587241	-2.8965661	-2.726	-0.34414808	594140675	SOCS7	suppressor of cytokine signaling 7
ILMN_1702764	0.9982	0.0058766	2.8962985	-2.726	0.33849375	58532582	MARCH5	membrane associated ring-CH-type finger 5
ILMN_3251714	0.9982	0.00588922	-2.8954937	-2.727	-0.54130339	305377071	TRIM49C	tripartite motif containing 49C
ILMN_1680945	0.9982	0.00589455	-2.8951546	-2.728	-0.41569103	1002623450	PTPN20	protein tyrosine phosphatase, non-receptor type 20
ILMN_1773042	0.9982	0.0059184	-2.8936399	-2.73	-0.41777256	194473699	ARHGEF26	Rho guanine nucleotide exchange factor 26
ILMN_3293220	0.9982	0.00597157	2.8902822	-2.735	0.29735817	223029435	BTBD18	BTB domain containing 18
ILMN_1700543	0.9982	0.00600222	2.8883599	-2.738	0.28306669	NA		
ILMN_1658634	0.9982	0.00603935	-2.886043	-2.741	-0.34209083	NA		
ILMN_3305938	0.9982	0.00605278	-2.885208	-2.742	-0.75501161	163644253	SGK1	serum/glucocorticoid regulated kinase 1
ILMN_3237400	0.9982	0.00606751	-2.8842941	-2.743	-0.33370442	NA		
ILMN_2333687	0.9982	0.006074	-2.8838926	-2.744	-0.46644775	187829071	CD59	CD59 molecule
ILMN_1793962	0.9982	0.00612987	-2.8804492	-2.749	-0.29446928	145279178	OR8K5	olfactory receptor family 8 subfamily K member 5
ILMN_1666203	0.9982	0.00613338	2.8802341	-2.749	0.37879769	63054844	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor
ILMN_1731783	0.9982	0.00614693	-2.879404	-2.75	-0.59019886	237681107	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1
ILMN_1774207	0.9982	0.00616558	-2.8782637	-2.752	-0.55507222	169646744	ANGPT2	angiopoietin 2
ILMN_3237446	0.9982	0.00617088	2.8779407	-2.752	0.35599147	91982756	SCARNA16	small Cajal body-specific RNA 16
ILMN_1748178	0.9982	0.00619374	-2.8765491	-2.754	-0.39928875	148806931	KY	kyphoscoliosis peptidase
ILMN_1693758	0.9982	0.00620859	2.8756472	-2.756	0.30040403	46255050	LIG4	DNA ligase 4
ILMN_1797776	0.9982	0.00623588	-2.873996	-2.758	-0.68275244	645065994	PRSS23	protease, serine 23
ILMN_3185052	0.9982	0.00629059	2.8707051	-2.763	0.51660736	NA		
ILMN_1913853	0.9982	0.00630646	2.8697555	-2.764	0.38242203	NA		
ILMN_1691494	0.9982	0.0063501	2.867156	-2.768	0.62739731	NA		
ILMN_1716814	0.9982	0.0063816	-2.8652897	-2.771	-0.38686589	208022643	PAIP1	poly(A) binding protein interacting protein 1
ILMN_2089484	0.9982	0.00640057	-2.8641699	-2.772	-0.38705403	119220561	CYP4F3	cytochrome P450 family 4 subfamily F member 3
ILMN_1705466	0.9982	0.00641728	2.8631863	-2.774	0.37218267	216547852	ARHGAP36	Rho GTPase activating protein 36
ILMN_3221569	0.9982	0.00641865	2.8631054	-2.774	0.34587775	NA		
ILMN_1797375	0.9982	0.00641982	-2.8630371	-2.774	-0.41571711	NA		
ILMN_1808657	0.9982	0.00643044	-2.8624134	-2.775	-0.62781664	255308890	FMO3	flavin containing monooxygenase 3
ILMN_1663399	0.9982	0.00643938	-2.8618889	-2.775	-1.13802764	319890247	TIMP4	TIMP metallopeptidase inhibitor 4
ILMN_1689651	0.9982	0.00644569	2.8615192	-2.776	0.26143319	71274185	KIAA1755	KIAA1755
ILMN_1670779	0.9982	0.00646917	2.8601461	-2.778	0.32075033	189458883	DPEP1	dipeptidase 1 (renal)
ILMN_1718742	0.9982	0.00650469	-2.8580787	-2.781	-0.34048086	NA		
ILMN_1709326	0.9982	0.0065281	2.8567214	-2.783	0.55225333	NA		
ILMN_1679754	0.9982	0.00654671	-2.8556461	-2.784	-0.41522989	73747802	ADRA1B	adrenoceptor alpha 1B
ILMN_3247242	0.9982	0.00655406	2.855222	-2.785	0.26476372	NA		
ILMN_1723788	0.9982	0.0065562	-2.8550985	-2.785	-0.39433769	NA		
ILMN_2278686	0.9982	0.00656021	-2.8548677	-2.785	-0.28447856	298231210	PPIP5K1	diphosphoinositol pentakisphosphate kinase 1
ILMN_1729208	0.9982	0.00656753	-2.8544462	-2.786	-0.38300106	544063414	BEX3	brain expressed X-linked 3
ILMN_1796484	0.9982	0.00659151	2.8530684	-2.788	0.43712572	NA		
ILMN_1899404	0.9982	0.00659841	-2.8526725	-2.789	-0.5321675	7021073	ROR1	receptor tyrosine kinase like orphan receptor 1
ILMN_3265505	0.9982	0.00660863	-2.8520874	-2.789	-0.35171531	NA		
ILMN_2298818	0.9997	0.00664307	2.8501218	-2.792	0.56671028	459642367	RPS29	ribosomal protein S29
ILMN_1792550	0.9997	0.00669412	-2.8472251	-2.796	-0.34344817	NA		
ILMN_1675346	0.9997	0.00671995	-2.8457676	-2.798	-0.3509715	68215223	CCRL2	C-C motif chemokine receptor like 2
ILMN_1778291	0.9997	0.00676496	-2.8432396	-2.802	-0.33187906	NA		
ILMN_1776283	0.9997	0.00677531	-2.8426607	-2.803	-0.35083494	216547807	LGALS12	galectin 12
ILMN_1886604	0.9997	0.00677985	-2.8424073	-2.803	-0.34488483	27877447		
ILMN_1707592	0.9997	0.00681674	-2.8403511	-2.806	-0.33788019	544583586	RGN	regucalcin
ILMN_1696038	0.9997	0.00682303	2.8400014	-2.807	0.30526997	NA		
ILMN_1672554	0.9997	0.00685057	2.8384748	-2.809	0.31927625	571330736	ELP5	elongator acetyltransferase complex subunit 5
ILMN_3282174	0.9997	0.00686226	2.8378284	-2.81	0.33272019	NA		
ILMN_2129161	0.9997	0.00692155	-2.8345657	-2.814	-0.94743131	193083137	LRRC32	leucine rich repeat containing 32
ILMN_2232630	0.9997	0.00693829	2.8336496	-2.816	0.34698975	908212433	PGA4	pepsinogen 4, group I (pepsinogen A)
ILMN_1728923	0.9997	0.00694111	-2.8334955	-2.816	-0.54569964	375151566	F2RL2	coagulation factor II thrombin receptor like 2
ILMN_1684417	0.9997	0.00701188	-2.8296451	-2.821	-0.37425094	105553087	TCP10	t-complex 10
ILMN_1656501	0.9997	0.00702899	2.8287195	-2.823	0.47483236	62865889	DUSP5	dual specificity phosphatase 5
ILMN_1820317	0.9997	0.00706032	-2.8270298	-2.825	-0.31946167	2115177		
ILMN_1774751	0.9997	0.00709246	-2.8253045	-2.828	-0.38175256	NA		
ILMN_1803801	0.9997	0.00709482	-2.8251777	-2.828	-0.34304831	299782600	LRRC38	leucine rich repeat containing 38
ILMN_1685194	0.9997	0.00709717	-2.8250521	-2.828	-0.94398681	231569108	CLDN10	claudin 10
ILMN_2193213	0.9997	0.00710768	-2.8244898	-2.829	-1.12862306	296010794	DEFA1	defensin alpha 1
ILMN_2367384	0.9997	0.00711972	-2.8238465	-2.83	-0.32793283	822606578	EPHB2	EPH receptor B2
ILMN_2110829	0.9997	0.00712663	2.8234775	-2.83	0.87723164	NA		
ILMN_1667847	0.9997	0.00714211	-2.822653	-2.831	-0.31077864	224549026	XAGE5	X antigen family member 5
ILMN_1724266	0.9997	0.00716734	-2.8213118	-2.833	-0.69445981	1018191647	LYPD2	LY6/PLAUR domain containing 2
ILMN_1690833	0.9997	0.0072062	2.819255	-2.836	0.30146111	236461613	KCNQ5	potassium voltage-gated channel subfamily Q member 5
ILMN_1727241	0.9997	0.00721244	2.8189256	-2.837	0.42493711	NA		
ILMN_1654185	0.9997	0.00724178	2.8173807	-2.839	0.27075033	NA		
ILMN_1669826	0.9997	0.00730592	-2.8140239	-2.843	-0.27658847	530339648	NCAPG2	non-SMC condensin II complex subunit G2
ILMN_3245418	0.9997	0.00731483	-2.8135599	-2.844	-0.60269483	253795478	FAM180A	family with sequence similarity 180 member A
ILMN_1752075	0.9997	0.00738384	-2.8099823	-2.849	-0.467546	360039213	MYBPC1	myosin binding protein C, slow type
ILMN_2203266	0.9997	0.00739308	-2.8095054	-2.85	-0.35556347	124487404	FRG2B	FSHD region gene 2 family member B
ILMN_1760315	0.9997	0.00739715	-2.8092961	-2.85	-0.36857569	114431243	VWCE	von Willebrand factor C and EGF domains
ILMN_3237946	0.9997	0.0074254	-2.8078427	-2.852	-0.94710314	NA		
ILMN_1709900	0.9997	0.00744651	2.8067602	-2.854	0.37036747	659066211	LOC400997	uncharacterized LOC400997
ILMN_2205896	0.9997	0.00745167	-2.8064958	-2.854	-0.55285461	62632708	MEIS3P1	Meis homeobox 3 pseudogene 1
ILMN_1814541	0.9997	0.00745579	-2.8062853	-2.854	-0.34064822	NA		
ILMN_1850115	0.9997	0.00749065	-2.8045058	-2.857	-0.34848592	27846622		
ILMN_1811755	0.9997	0.00749614	-2.8042266	-2.857	-0.42013411	495530341	ZKSCAN8	zinc finger with KRAB and SCAN domains 8
ILMN_1845221	0.9997	0.00749796	2.8041336	-2.857	0.31876936	83153989		
ILMN_1681994	0.9997	0.00751668	2.8031821	-2.859	0.37491486	NA		
ILMN_1671337	0.9997	0.00751989	-2.8030194	-2.859	-0.46171092	207446701	SLC2A5	solute carrier family 2 member 5
ILMN_2053902	0.9997	0.00754814	-2.8015882	-2.861	-0.37620958	NA		
ILMN_1765876	0.9997	0.00757782	2.8000901	-2.863	0.60078878	111154091	ARHGAP24	Rho GTPase activating protein 24
ILMN_1677636	0.9997	0.00766301	-2.7958197	-2.869	-1.64445125	40217842	COMP	cartilage oligomeric matrix protein
ILMN_2173611	0.9997	0.00769071	-2.7944407	-2.871	-0.63098819	83367074	MT1E	metallothionein 1E
ILMN_1738885	0.9997	0.00776471	-2.7907788	-2.876	-0.34778825	254553427	DCAF12L1	DDB1 and CUL4 associated factor 12 like 1
ILMN_1669888	0.9997	0.00777322	2.7903599	-2.877	0.68915042	61743964	CSTA	cystatin A
ILMN_3278157	0.9997	0.0077824	2.7899082	-2.878	0.70533936	NA		
ILMN_2319228	0.9997	0.00780514	-2.7887919	-2.879	-0.27924189	38045887	CSMD3	CUB and Sushi multiple domains 3
ILMN_2097997	0.9997	0.00788951	-2.7846764	-2.885	-0.34316553	219555683	IFNE	interferon epsilon
ILMN_1697923	0.9997	0.00789663	-2.7843308	-2.885	-0.28117217	NA		
ILMN_3234152	0.9997	0.00790463	2.783943	-2.886	0.30800467	217035099	HPN-AS1	HPN antisense RNA 1
ILMN_2253272	0.9997	0.00792606	-2.7829059	-2.887	-0.39284983	544346132	SUCO	SUN domain containing ossification factor
ILMN_3293457	0.9997	0.00793218	2.78261	-2.888	0.3367805	NA		
ILMN_1681515	0.9997	0.00797778	-2.7804139	-2.891	-0.60009083	260655997	CRLF1	cytokine receptor like factor 1
ILMN_2197577	0.9997	0.00800434	-2.7791394	-2.893	-1.67400392	95113653	SPRR2C	small proline rich protein 2C (pseudogene)
ILMN_3200652	0.9997	0.00805574	-2.7766849	-2.896	-0.29787925	NA		
ILMN_1771665	0.9997	0.00805662	-2.7766433	-2.896	-0.36351644	242247281	COL6A4P2	collagen type VI alpha 4 pseudogene 2
ILMN_1886719	0.9997	0.00806879	-2.7760644	-2.897	-0.34825361	47414305	SEPT11	septin 11
ILMN_2394902	0.9997	0.00809173	2.774975	-2.899	0.26003958	NA		
ILMN_3245199	0.9997	0.00811024	2.7740984	-2.9	0.29636392	NA		
ILMN_1809101	0.9997	0.00817129	-2.7712196	-2.904	-0.49283217	100913195	STEAP2	STEAP2 metalloreductase
ILMN_3256478	0.9997	0.00818699	-2.7704827	-2.905	-0.52889519	225703124	LOC100129034	uncharacterized LOC100129034
ILMN_1770044	0.9997	0.00821498	-2.7691721	-2.907	-0.30715333	299829230	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit
ILMN_1668125	0.9997	0.00822918	-2.7685084	-2.908	-0.49474186	548923902	MYRIP	myosin VIIA and Rab interacting protein
ILMN_1741134	0.9997	0.00824464	2.7677873	-2.909	0.44330003	384871674	WDR89	WD repeat domain 89
ILMN_1901666	0.9997	0.00827357	2.7664413	-2.911	0.36651497	4289108		
ILMN_1668984	0.9997	0.0083108	2.7647156	-2.913	0.37958164	194239644	SPNS3	sphingolipid transporter 3 (putative)
ILMN_1721224	0.9997	0.0083217	-2.7642118	-2.914	-0.39715703	NA		
ILMN_1891673	0.9997	0.00832208	-2.7641942	-2.914	-0.29896489	6947110		
ILMN_2136147	0.9997	0.00832381	-2.7641142	-2.914	-0.40577186	1020738672	BCAS1	breast carcinoma amplified sequence 1
ILMN_2375184	0.9997	0.00832865	2.7638907	-2.914	0.29112875	NA		
ILMN_1668721	0.9997	0.00835699	-2.7625843	-2.916	-0.42588542	566006118	CCND3	cyclin D3
ILMN_1680322	0.9997	0.00839826	-2.7606894	-2.919	-0.30813444	NA		
ILMN_1654195	0.9997	0.00840858	-2.7602169	-2.919	-0.34820503	254039636	GCC2	GRIP and coiled-coil domain containing 2
ILMN_1686664	0.9997	0.00845954	-2.7578918	-2.922	-0.58406978	205277384	MT2A	metallothionein 2A
ILMN_3238662	0.9997	0.00846904	2.7574596	-2.923	0.67401453	96974953	SNORD89	small nucleolar RNA, C/D box 89
ILMN_1673352	0.9997	0.00848804	-2.7565968	-2.924	-0.38431908	151101190	IFITM2	interferon induced transmembrane protein 2
ILMN_1702807	0.9997	0.00849223	-2.7564068	-2.925	-0.29703147	612339352	OR4E2	olfactory receptor family 4 subfamily E member 2
ILMN_1719649	0.9997	0.00852572	-2.7548911	-2.927	-0.43514636	270288732	TMEM63A	transmembrane protein 63A
ILMN_1760189	0.9997	0.00855032	-2.7537808	-2.928	-0.26326939	119393877	NAIP	NLR family apoptosis inhibitory protein
ILMN_3165699	0.9997	0.00857347	2.7527392	-2.93	0.29526311	110586078		
ILMN_1803385	0.9997	0.00857625	-2.7526144	-2.93	-0.34683975	225703131	GOLGA8B	golgin A8 family member B
ILMN_1713006	0.9997	0.0085854	2.7522033	-2.93	0.40480683	16357476	CDC34	cell division cycle 34
ILMN_1747589	0.9997	0.0086024	2.7514412	-2.931	0.35150511	29171728	HIST2H2AB	histone cluster 2, H2ab
ILMN_1685378	0.9997	0.0086261	2.7503805	-2.933	0.40460903	NA		
ILMN_1655312	0.9997	0.00863837	-2.7498325	-2.934	-0.44890339	31657126	HPS5	HPS5, biogenesis of lysosomal organelles complex 2 subunit 2
ILMN_1813581	0.9997	0.00870283	-2.7469652	-2.938	-0.40270031	237681063	CNR1	cannabinoid receptor 1
ILMN_1747325	0.9997	0.00870443	-2.7468943	-2.938	-0.33281783	NA		
ILMN_3283695	0.9997	0.00871491	2.7464302	-2.938	0.28693064	NA		
ILMN_1721029	0.9997	0.00873753	2.74543	-2.94	0.32958753	734520305	RHEBL1	Ras homolog enriched in brain like 1
ILMN_1669854	0.9997	0.00873824	2.7453988	-2.94	0.27542331	NA		
ILMN_3200018	0.9997	0.00875521	-2.7446499	-2.941	-0.26068172	NA		
ILMN_1721283	0.9997	0.00881211	-2.7421493	-2.944	-0.63888039	367460077	HSPB6	heat shock protein family B (small) member 6
ILMN_1675150	0.9997	0.00884879	2.7405451	-2.947	0.31842344	34330189	HKR1	HKR1, GLI-Kruppel zinc finger family member
ILMN_1718848	0.9997	0.00890619	-2.7380468	-2.95	-0.29689981	909618059	QRFP	pyroglutamylated RFamide peptide
ILMN_3202576	0.9997	0.00891243	2.7377763	-2.951	0.47501969	NA		
ILMN_3237196	0.9997	0.00891536	-2.7376491	-2.951	-0.33019828	NA		
ILMN_1772964	0.9997	0.00893903	-2.7366244	-2.952	-0.62467969	22538815	CCL8	C-C motif chemokine ligand 8
ILMN_1747277	0.9997	0.0089432	2.7364442	-2.952	0.3474305	262359912	KIAA1257	KIAA1257
ILMN_1815812	0.9997	0.00896587	-2.7354653	-2.954	-0.34213872	118344449	CDIP1	cell death inducing p53 target 1
ILMN_1725510	0.9997	0.00896683	2.7354238	-2.954	0.57372939	114155130	DHCR24	24-dehydrocholesterol reductase
ILMN_1683682	0.9997	0.00896942	-2.7353122	-2.954	-0.38163289	312836844	DAGLA	diacylglycerol lipase alpha
ILMN_1671703	0.9997	0.00904921	-2.7318865	-2.959	-0.75933456	213688378	ACTA2	actin, alpha 2, smooth muscle, aorta
ILMN_1749907	0.9997	0.00909582	-2.7298983	-2.962	-0.30284086	NA		
ILMN_3286813	0.9997	0.00910435	2.7295354	-2.962	0.59130933	NA		
ILMN_1800317	0.9997	0.00911617	-2.7290334	-2.963	-0.66287294	371506361	WNT5A	Wnt family member 5A
ILMN_1736957	0.9997	0.00911844	-2.728937	-2.963	-0.40262089	998069408	ASXL3	additional sex combs like 3, transcriptional regulator
ILMN_1750974	0.9997	0.00912207	-2.7287828	-2.963	-1.72575983	114520589	S100A9	S100 calcium binding protein A9
ILMN_1806022	0.9997	0.00919172	-2.7258371	-2.967	-0.30551569	NA		
ILMN_1792344	0.9997	0.00920213	-2.7253986	-2.968	-0.26868656	NA		
ILMN_3217577	0.9997	0.00922178	2.7245722	-2.969	0.32570822	NA		
ILMN_1877647	0.9997	0.00922755	2.7243297	-2.969	0.27586122	6640026		
ILMN_1872988	0.9997	0.00923658	-2.7239507	-2.97	-0.34900792	703912		
ILMN_1769771	0.9997	0.00924391	-2.7236434	-2.97	-0.39077914	149363643	LRRC26	leucine rich repeat containing 26
ILMN_3248663	0.9997	0.00924557	2.7235738	-2.97	0.46195103	91982742	SCARNA7	small Cajal body-specific RNA 7
ILMN_1811468	0.9997	0.00925777	-2.7230628	-2.971	-0.59762939	226371734	IRX3	iroquois homeobox 3
ILMN_3259120	0.9997	0.00925977	-2.7229791	-2.971	-0.31473006	NA		
ILMN_1676383	0.9997	0.00927279	-2.7224344	-2.972	-0.35010228	195539377	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6
ILMN_1671258	0.9997	0.00928043	-2.7221151	-2.972	-0.35972325	NA		
ILMN_1666324	0.9997	0.0094171	-2.7164445	-2.98	-0.30951444	NA		
ILMN_1768298	0.9997	0.00943981	-2.7155095	-2.982	-0.33780714	NA		
ILMN_1676289	0.9997	0.00944611	2.7152505	-2.982	0.32822075	336285433	NCAM1	neural cell adhesion molecule 1
ILMN_1718483	0.9997	0.009448	2.7151728	-2.982	0.30987169	41152113	AKR7A3	aldo-keto reductase family 7 member A3
ILMN_3177250	0.9997	0.0094593	2.714709	-2.983	0.35553356	NA		
ILMN_1812549	0.9997	0.00953258	-2.711712	-2.987	-0.36396822	NA		
ILMN_1887977	0.9997	0.00953438	2.7116383	-2.987	0.31250997	27842055		
ILMN_1810191	0.9997	0.00954569	-2.7111781	-2.988	-0.621205	226693353	PLA2G4C	phospholipase A2 group IVC
ILMN_1658937	0.9997	0.00956105	-2.7105532	-2.988	-0.34067903	NA		
ILMN_1701477	0.9997	0.00963842	2.7074208	-2.993	0.35839425	215820637	SGF29	SAGA complex associated factor 29
ILMN_1666882	0.9997	0.00970396	2.7047851	-2.996	0.33405386	629266049	DACH1	dachshund family transcription factor 1
ILMN_1772233	0.9997	0.00971205	-2.7044607	-2.997	-0.4550845	206597511	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
ILMN_1706992	0.9997	0.00973568	2.7035153	-2.998	0.35372481	NA		
ILMN_1765124	0.9997	0.00976527	2.7023343	-3	0.32595925	NA		
ILMN_1727923	0.9997	0.00976542	2.7023282	-3	0.37619772	663854896	ZNF140	zinc finger protein 140
ILMN_1706519	0.9997	0.0097874	2.7014533	-3.001	0.43320639	157419139	LAMC2	laminin subunit gamma 2
ILMN_1776916	0.9997	0.00984173	2.6992978	-3.004	0.27393233	NA		
ILMN_1874323	0.9997	0.00985595	-2.6987357	-3.005	-0.37320517	6869323		
ILMN_1790515	0.9997	0.00985861	-2.6986305	-3.005	-0.35444767	NA		
ILMN_1661174	0.9997	0.00990138	2.6969441	-3.007	0.31010697	NA		
ILMN_1743367	0.9997	0.00992386	-2.6960603	-3.008	-0.56367383	333609263	FZD4	frizzled class receptor 4
ILMN_1769018	0.9997	0.00992715	2.6959312	-3.009	0.30422161	577019587	PCSK4	proprotein convertase subtilisin/kexin type 4
ILMN_1784884	0.9997	0.00994585	-2.6951978	-3.01	-0.42501822	574269961	LILRB3	leukocyte immunoglobulin like receptor B3
ILMN_1668397	0.9997	0.00996345	-2.6945085	-3.011	-0.28516472	NA		
ILMN_1770765	0.9997	0.00997895	-2.6939025	-3.011	-0.309364	NA		
ILMN_3246534	0.9997	0.00999678	2.6932065	-3.012	0.33629278	168693608	TSG1	tumor suppressor TSG1
ILMN_1674367	0.9997	0.01004121	-2.6914771	-3.015	-1.53976117	751247029	SPRR2F	small proline rich protein 2F
ILMN_1911171	0.9997	0.01005066	2.6911101	-3.015	0.30660697	83132279		
ILMN_1809294	0.9997	0.01007753	-2.6900687	-3.017	-0.3586185	NA		
ILMN_1678043	0.9997	0.01010024	-2.6891902	-3.018	-0.36098914	NA		
ILMN_2174437	0.9997	0.01012868	-2.6880927	-3.019	-2.06006275	313851086	CIDEC	cell death inducing DFFA like effector c
ILMN_2178855	0.9997	0.01013692	-2.6877754	-3.02	-1.15489547	350276138	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial
ILMN_3307188	0.9997	0.01021981	2.6845954	-3.024	0.2970775	NA		
ILMN_1685285	0.9997	0.0102259	-2.6843629	-3.025	-0.32010653	1015809756	HTR1F	5-hydroxytryptamine receptor 1F
ILMN_1912130	0.9997	0.01023717	-2.6839326	-3.025	-0.30503678	82097131	LOC101928343	uncharacterized LOC101928343
ILMN_1809457	0.9997	0.010238	-2.683901	-3.025	-0.33907508	53828709	OR5D16	olfactory receptor family 5 subfamily D member 16
ILMN_1682775	0.9997	0.01026563	-2.682848	-3.027	-0.50649075	269995985	EDN1	endothelin 1
ILMN_1737624	0.9997	0.0103049	2.6813559	-3.029	0.26982836	546230972	NUTM1	NUT midline carcinoma family member 1
ILMN_1798926	0.9997	0.01031852	-2.6808397	-3.029	-0.43351053	394582046	SOCS2	suppressor of cytokine signaling 2
ILMN_1723134	0.9997	0.01034117	2.6799822	-3.031	0.28235714	NA		
ILMN_3243209	0.9997	0.01042752	-2.6767302	-3.035	-0.30530136	NA		
ILMN_1736254	0.9997	0.01043813	-2.6763322	-3.036	-0.35803722	NA		
ILMN_1872539	0.9997	0.01044973	2.6758976	-3.036	0.28283042	27834453		
ILMN_1695893	0.9997	0.01049668	2.6741434	-3.039	0.36496806	NA		
ILMN_1764266	0.9997	0.01051112	-2.6736053	-3.039	-0.49566708	153251981	CKMT2	creatine kinase, mitochondrial 2
ILMN_1724293	0.9997	0.01051841	-2.6733337	-3.04	-0.43182386	154736711	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
