ID	adj.P.Val	P.Value	t	B	logFC
102723378_at	5.73e-01	2.51e-01	1.1549604	-5.65145	0.1996642
3161_at	5.73e-01	2.51e-01	1.1549216	-5.6515	0.4360318
101927814_at	5.73e-01	2.51e-01	-1.1548883	-5.65153	-0.2058249
339263_at	5.73e-01	2.51e-01	1.1548876	-5.65153	0.2522798
101928796_at	5.73e-01	2.51e-01	-1.1548545	-5.65157	-0.2944857
22888_at	5.73e-01	2.51e-01	-1.1547981	-5.65163	-0.2712699
54951_at	5.73e-01	2.51e-01	1.1547443	-5.65169	0.2556485
6707_at	5.73e-01	2.51e-01	-1.1547353	-5.6517	-0.2224458
137868_at	5.73e-01	2.51e-01	1.1546446	-5.65181	0.1863448
8061_at	5.73e-01	2.51e-01	-1.1544448	-5.65203	-0.3360391
147965_at	5.73e-01	2.51e-01	1.1541814	-5.65232	0.2381976
27166_at	5.74e-01	2.51e-01	1.1538596	-5.65268	0.2298976
150577_at	5.74e-01	2.51e-01	1.1538567	-5.65268	0.1927192
10056_at	5.74e-01	2.51e-01	-1.153568	-5.653	-0.1759846
441639_at	5.74e-01	2.51e-01	-1.1533873	-5.6532	-0.2788763
100616342_at	5.74e-01	2.51e-01	1.1532484	-5.65336	0.3102737
100616299_at	5.74e-01	2.51e-01	-1.1529595	-5.65368	-0.4075356
101928850_at	5.74e-01	2.51e-01	1.1529053	-5.65374	0.2386595
653319_at	5.74e-01	2.51e-01	-1.1529029	-5.65374	-0.2546217
5422_at	5.74e-01	2.52e-01	-1.1525433	-5.65414	-0.1766304
169436_at	5.74e-01	2.52e-01	1.1525289	-5.65416	0.2451275
101927827_at	5.74e-01	2.52e-01	-1.1524913	-5.6542	-0.3355586
101927341_at	5.75e-01	2.52e-01	-1.1523045	-5.65441	-0.2684834
1139_at	5.75e-01	2.52e-01	1.1522323	-5.65449	0.3809804
401250_at	5.75e-01	2.52e-01	1.1522139	-5.65451	0.3781529
8202_at	5.75e-01	2.52e-01	-1.152135	-5.65459	-0.2068432
120787_at	5.75e-01	2.52e-01	-1.1519714	-5.65478	-0.2749323
197320_at	5.75e-01	2.52e-01	-1.1518288	-5.65493	-0.2598151
1576_at	5.75e-01	2.52e-01	-1.1517937	-5.65497	-0.643776
26822_at	5.75e-01	2.52e-01	-1.1517153	-5.65506	-0.4728338
28986_at	5.75e-01	2.52e-01	1.1517055	-5.65507	0.1881173
10855_at	5.75e-01	2.52e-01	-1.1516856	-5.65509	-0.2406115
820_at	5.75e-01	2.52e-01	1.1515936	-5.6552	0.1614716
554203_at	5.75e-01	2.52e-01	1.1514065	-5.6554	0.2797959
101928776_at	5.75e-01	2.52e-01	-1.1513445	-5.65547	-0.1860163
8749_at	5.75e-01	2.52e-01	1.1512383	-5.65559	0.2137599
54602_at	5.75e-01	2.52e-01	-1.1511462	-5.65569	-0.1613255
6517_at	5.75e-01	2.52e-01	1.1508995	-5.65597	0.2419492
57549_at	5.75e-01	2.52e-01	1.1507141	-5.65617	0.2667415
51168_at	5.75e-01	2.52e-01	1.1507017	-5.65618	0.1245249
642976_at	5.75e-01	2.52e-01	-1.150604	-5.65629	-0.2431157
102723661_at	5.75e-01	2.52e-01	-1.1505982	-5.6563	-0.2349754
1674_at	5.75e-01	2.52e-01	1.1505786	-5.65632	0.4068698
10947_at	5.75e-01	2.52e-01	1.1505286	-5.65638	0.2490111
349136_at	5.75e-01	2.52e-01	-1.1504031	-5.65652	-0.1780935
64747_at	5.75e-01	2.53e-01	-1.1500363	-5.65692	-0.1707973
388588_at	5.75e-01	2.53e-01	1.1500206	-5.65694	0.393879
6280_at	5.75e-01	2.53e-01	1.1499311	-5.65704	0.6712829
3752_at	5.75e-01	2.53e-01	-1.1499142	-5.65706	-0.2464915
6983_at	5.75e-01	2.53e-01	-1.1499103	-5.65706	-0.2442008
93643_at	5.76e-01	2.53e-01	1.1497302	-5.65726	0.2030508
646658_at	5.76e-01	2.53e-01	1.1497103	-5.65728	0.1850611
84432_at	5.76e-01	2.53e-01	-1.1495606	-5.65745	-0.2292098
2935_at	5.76e-01	2.53e-01	-1.1493861	-5.65764	-0.1556467
101928040_at	5.76e-01	2.53e-01	-1.1493317	-5.6577	-0.2018001
138009_at	5.76e-01	2.53e-01	-1.149273	-5.65777	-0.1875246
8467_at	5.76e-01	2.53e-01	1.1492353	-5.65781	0.1311906
102724831_at	5.76e-01	2.53e-01	1.1491206	-5.65794	0.3187788
100652853_at	5.76e-01	2.53e-01	1.1491042	-5.65795	0.3313719
5047_at	5.76e-01	2.53e-01	1.1490567	-5.65801	0.2286241
84450_at	5.76e-01	2.53e-01	1.148943	-5.65813	0.2253176
4902_at	5.76e-01	2.53e-01	1.1489427	-5.65813	0.3229851
10725_at	5.76e-01	2.53e-01	-1.1489336	-5.65814	-0.2361586
11209_at	5.76e-01	2.53e-01	-1.1489191	-5.65816	-0.2492561
2650_at	5.76e-01	2.53e-01	1.1489029	-5.65818	0.1941262
916_at	5.76e-01	2.53e-01	1.1482996	-5.65885	0.3611004
129025_at	5.76e-01	2.53e-01	-1.1479592	-5.65922	-0.1738165
36_at	5.76e-01	2.53e-01	-1.1479556	-5.65923	-0.3597512
26737_at	5.76e-01	2.54e-01	-1.1478422	-5.65935	-0.2717334
55032_at	5.76e-01	2.54e-01	-1.1475813	-5.65964	-0.1792262
92595_at	5.76e-01	2.54e-01	1.1475033	-5.65973	0.2370085
81569_at	5.76e-01	2.54e-01	-1.1474761	-5.65976	-0.1779804
414760_at	5.76e-01	2.54e-01	1.1474212	-5.65982	0.3362278
101928106_at	5.76e-01	2.54e-01	1.1473801	-5.65986	0.1716214
391192_at	5.76e-01	2.54e-01	-1.1473784	-5.65986	-0.2782174
79651_at	5.76e-01	2.54e-01	1.1473311	-5.65992	0.2889821
130026_at	5.76e-01	2.54e-01	-1.1473161	-5.65993	-0.2408085
353274_at	5.77e-01	2.54e-01	1.1471958	-5.66007	0.2638539
50945_at	5.77e-01	2.54e-01	-1.1470099	-5.66027	-0.2397021
101929477_at	5.77e-01	2.54e-01	-1.1466283	-5.66069	-0.2738142
54753_at	5.77e-01	2.54e-01	-1.1465483	-5.66078	-0.1676277
5051_at	5.77e-01	2.54e-01	1.1464924	-5.66084	0.1908748
100132618_at	5.77e-01	2.54e-01	-1.1464624	-5.66088	-0.2197397
100507564_at	5.77e-01	2.54e-01	1.1464179	-5.66093	0.2962121
253264_at	5.77e-01	2.54e-01	1.1463201	-5.66103	0.1664714
94240_at	5.77e-01	2.54e-01	1.1462894	-5.66107	0.3031323
29923_at	5.77e-01	2.54e-01	1.1461058	-5.66127	0.2767892
341277_at	5.77e-01	2.54e-01	1.1459426	-5.66145	0.3256821
50_at	5.77e-01	2.54e-01	-1.145885	-5.66151	-0.2550786
285668_at	5.77e-01	2.54e-01	1.145687	-5.66173	0.2547517
169166_at	5.77e-01	2.54e-01	-1.1455378	-5.6619	-0.1784829
29919_at	5.77e-01	2.54e-01	-1.1454905	-5.66195	-0.1656747
146_at	5.77e-01	2.55e-01	-1.1454271	-5.66202	-0.2010493
28231_at	5.77e-01	2.55e-01	-1.1453053	-5.66215	-0.3704476
51705_at	5.77e-01	2.55e-01	-1.1452512	-5.66221	-0.2851733
57532_at	5.77e-01	2.55e-01	-1.1451996	-5.66227	-0.1362916
729224_at	5.78e-01	2.55e-01	-1.1450854	-5.6624	-0.227578
440518_at	5.78e-01	2.55e-01	1.144921	-5.66258	0.19742
143903_at	5.78e-01	2.55e-01	1.1448869	-5.66262	0.2927054
3775_at	5.78e-01	2.55e-01	-1.1448645	-5.66264	-0.2585238
9219_at	5.78e-01	2.55e-01	1.1447993	-5.66271	0.2066455
100302225_at	5.78e-01	2.55e-01	-1.1447673	-5.66275	-0.2072619
222255_at	5.78e-01	2.55e-01	-1.1447516	-5.66277	-0.1732234
57818_at	5.78e-01	2.55e-01	-1.144671	-5.66285	-0.1643116
28821_at	5.78e-01	2.55e-01	-1.1445693	-5.66297	-0.3241035
122046_at	5.78e-01	2.55e-01	-1.1443636	-5.66319	-0.1563622
100037417_at	5.78e-01	2.55e-01	-1.1442711	-5.6633	-0.2410982
590_at	5.78e-01	2.55e-01	1.1442114	-5.66336	0.5469624
4331_at	5.78e-01	2.55e-01	-1.1442086	-5.66336	-0.17973
120534_at	5.78e-01	2.55e-01	-1.1440622	-5.66353	-0.1556521
83639_at	5.78e-01	2.55e-01	1.1439022	-5.6637	0.1672118
245911_at	5.78e-01	2.55e-01	-1.1438591	-5.66375	-0.2742261
80740_at	5.78e-01	2.55e-01	-1.1437902	-5.66383	-0.2162576
55175_at	5.78e-01	2.55e-01	1.1436209	-5.66401	0.1736062
79812_at	5.78e-01	2.55e-01	1.1434955	-5.66415	0.2221692
11184_at	5.79e-01	2.56e-01	1.1427077	-5.66502	0.2964685
219285_at	5.79e-01	2.56e-01	1.1426338	-5.6651	0.2971409
26083_at	5.79e-01	2.56e-01	1.1425301	-5.66521	0.3670007
6725_at	5.79e-01	2.56e-01	-1.1423061	-5.66546	-0.2159457
79541_at	5.79e-01	2.56e-01	1.1420023	-5.6658	0.3134273
729092_at	5.79e-01	2.56e-01	1.1418893	-5.66592	0.3086622
101928284_at	5.79e-01	2.56e-01	-1.1418265	-5.66599	-0.1745536
493901_at	5.79e-01	2.56e-01	-1.1418009	-5.66602	-0.2274923
100616168_at	5.79e-01	2.56e-01	1.141778	-5.66604	0.4283781
101928219_at	5.79e-01	2.56e-01	-1.1416434	-5.66619	-0.385844
23171_at	5.79e-01	2.56e-01	-1.1416286	-5.66621	-0.2157306
6910_at	5.79e-01	2.56e-01	-1.1416243	-5.66621	-0.182369
5950_at	5.79e-01	2.56e-01	-1.1416037	-5.66623	-0.6930943
2972_at	5.79e-01	2.56e-01	1.1415843	-5.66626	0.1829939
22943_at	5.79e-01	2.56e-01	-1.1415825	-5.66626	-0.1735823
57038_at	5.79e-01	2.56e-01	1.1415797	-5.66626	0.1294383
7421_at	5.79e-01	2.56e-01	-1.1415773	-5.66626	-0.3692669
28698_at	5.79e-01	2.56e-01	1.1415156	-5.66633	0.4268482
8034_at	5.79e-01	2.56e-01	-1.1414729	-5.66638	-0.1673677
1769_at	5.79e-01	2.56e-01	-1.1414404	-5.66641	-0.1117146
132949_at	5.79e-01	2.56e-01	-1.141418	-5.66644	-0.1416713
101926957_at	5.79e-01	2.56e-01	-1.1410486	-5.66684	-0.1988252
100616398_at	5.79e-01	2.56e-01	1.1409563	-5.66695	0.3450103
203611_at	5.79e-01	2.56e-01	1.1408305	-5.66708	0.5047492
102724297_at	5.79e-01	2.56e-01	-1.1408149	-5.6671	-0.273525
494118_at	5.79e-01	2.56e-01	-1.140768	-5.66715	-0.1773774
114780_at	5.80e-01	2.57e-01	-1.1404808	-5.66747	-0.1315798
401247_at	5.80e-01	2.57e-01	-1.1404334	-5.66752	-0.1363417
26578_at	5.80e-01	2.57e-01	-1.1403369	-5.66763	-0.1732611
51409_at	5.80e-01	2.57e-01	1.1402859	-5.66768	0.2289843
790_at	5.80e-01	2.57e-01	1.1401373	-5.66785	0.2126639
730152_at	5.80e-01	2.57e-01	-1.1399574	-5.66804	-0.2069905
100505869_at	5.80e-01	2.57e-01	1.1399471	-5.66806	0.18419
2175_at	5.80e-01	2.57e-01	-1.1397933	-5.66822	-0.1914644
93082_at	5.80e-01	2.57e-01	1.1397273	-5.6683	0.2206784
85508_at	5.80e-01	2.57e-01	1.139527	-5.66852	0.2070358
55425_at	5.80e-01	2.57e-01	-1.1395183	-5.66853	-0.185799
22861_at	5.80e-01	2.57e-01	1.1393466	-5.66871	0.2134257
6019_at	5.80e-01	2.57e-01	1.139311	-5.66875	0.2426602
101926933_at	5.80e-01	2.57e-01	-1.1393074	-5.66876	-0.3396658
81789_at	5.80e-01	2.57e-01	1.1390963	-5.66899	0.2420108
93107_at	5.80e-01	2.57e-01	-1.1389892	-5.66911	-0.2117135
101928618_at	5.80e-01	2.57e-01	-1.1388662	-5.66924	-0.1832729
28822_at	5.80e-01	2.57e-01	-1.1388344	-5.66928	-0.1962735
84069_at	5.80e-01	2.57e-01	1.1388046	-5.66931	0.2122921
131034_at	5.80e-01	2.57e-01	-1.138759	-5.66936	-0.4570996
5226_at	5.80e-01	2.57e-01	1.1384242	-5.66973	0.1734262
100506518_at	5.80e-01	2.57e-01	1.1383318	-5.66983	0.2764436
55101_at	5.80e-01	2.57e-01	1.1383029	-5.66986	0.212517
64386_at	5.80e-01	2.57e-01	1.1382936	-5.66987	0.2024588
389015_at	5.81e-01	2.58e-01	-1.138119	-5.67006	-0.3623329
2079_at	5.81e-01	2.58e-01	1.138062	-5.67012	0.1454696
101928243_at	5.81e-01	2.58e-01	1.1378826	-5.67032	0.2051581
11330_at	5.81e-01	2.58e-01	1.1377843	-5.67043	0.2223596
53947_at	5.81e-01	2.58e-01	1.1377762	-5.67044	0.2427516
23645_at	5.81e-01	2.58e-01	-1.1377761	-5.67044	-0.2322827
80328_at	5.81e-01	2.58e-01	-1.1376613	-5.67056	-0.2570899
8491_at	5.81e-01	2.58e-01	-1.137646	-5.67058	-0.1421104
6251_at	5.81e-01	2.58e-01	1.1376197	-5.67061	0.1480206
51397_at	5.81e-01	2.58e-01	1.1375974	-5.67063	0.2302761
28500_at	5.81e-01	2.58e-01	-1.1375718	-5.67066	-0.2167508
100313772_at	5.81e-01	2.58e-01	1.137492	-5.67075	0.3255123
60506_at	5.81e-01	2.58e-01	-1.1373544	-5.6709	-0.26205
5742_at	5.81e-01	2.58e-01	1.137128	-5.67115	0.3251522
102723922_at	5.81e-01	2.58e-01	1.1370052	-5.67128	0.268467
387810_at	5.81e-01	2.58e-01	1.1366238	-5.6717	0.201056
51335_at	5.81e-01	2.58e-01	1.1365652	-5.67177	0.1365381
400617_at	5.81e-01	2.58e-01	1.1365594	-5.67177	0.218002
84448_at	5.81e-01	2.58e-01	-1.1364046	-5.67194	-0.2244923
84187_at	5.81e-01	2.58e-01	1.13613	-5.67224	0.231097
4283_at	5.82e-01	2.58e-01	1.1359774	-5.67241	0.7049008
149951_at	5.82e-01	2.58e-01	1.1359087	-5.67248	0.1155037
8930_at	5.82e-01	2.59e-01	-1.135759	-5.67265	-0.1598754
100507064_at	5.82e-01	2.59e-01	-1.135758	-5.67265	-0.1505259
388558_at	5.82e-01	2.59e-01	1.1356752	-5.67274	0.3751507
54536_at	5.82e-01	2.59e-01	1.1355582	-5.67287	0.2428868
58511_at	5.82e-01	2.59e-01	-1.1354118	-5.67303	-0.1754264
54101_at	5.82e-01	2.59e-01	1.1353663	-5.67308	0.2178429
8557_at	5.82e-01	2.59e-01	1.1352492	-5.67321	0.3945385
55127_at	5.82e-01	2.59e-01	-1.1352404	-5.67322	-0.1436384
9880_at	5.82e-01	2.59e-01	-1.1352373	-5.67322	-0.313818
54957_at	5.82e-01	2.59e-01	1.1351874	-5.67327	0.1883225
85477_at	5.82e-01	2.59e-01	-1.1351702	-5.67329	-0.2958161
101927124_at	5.82e-01	2.59e-01	1.1350946	-5.67338	0.2535573
5297_at	5.82e-01	2.59e-01	-1.1350379	-5.67344	-0.1626627
27328_at	5.82e-01	2.59e-01	-1.1349902	-5.67349	-0.2542327
574464_at	5.82e-01	2.59e-01	1.1348372	-5.67366	0.3552352
57154_at	5.82e-01	2.59e-01	-1.1348364	-5.67366	-0.1663664
84894_at	5.82e-01	2.59e-01	-1.1347687	-5.67373	-0.2398856
133482_at	5.82e-01	2.59e-01	-1.1346841	-5.67382	-0.1283675
100507582_at	5.82e-01	2.59e-01	1.1345824	-5.67394	0.224692
2525_at	5.82e-01	2.59e-01	1.134416	-5.67412	0.3571968
8454_at	5.82e-01	2.59e-01	-1.1343958	-5.67414	-0.1349614
101927389_at	5.82e-01	2.59e-01	-1.1343635	-5.67418	-0.155626
58494_at	5.82e-01	2.59e-01	1.1342821	-5.67426	0.3309297
101928881_at	5.82e-01	2.59e-01	1.1342127	-5.67434	0.3228737
101928817_at	5.82e-01	2.59e-01	-1.1342096	-5.67434	-0.3099849
100132815_at	5.82e-01	2.59e-01	1.1340252	-5.67455	0.4165161
3158_at	5.82e-01	2.59e-01	-1.1340156	-5.67456	-0.5134884
389898_at	5.82e-01	2.59e-01	1.1339271	-5.67465	0.1575143
338799_at	5.82e-01	2.59e-01	1.1336859	-5.67492	0.2667165
9287_at	5.82e-01	2.59e-01	1.1335974	-5.67501	0.1498716
55846_at	5.82e-01	2.60e-01	1.1333497	-5.67528	0.1899368
79865_at	5.83e-01	2.60e-01	-1.1330905	-5.67557	-0.1886434
5550_at	5.83e-01	2.60e-01	1.1329451	-5.67573	0.1609191
6510_at	5.83e-01	2.60e-01	-1.132812	-5.67587	-0.3122536
101927331_at	5.83e-01	2.60e-01	-1.1327338	-5.67596	-0.1814742
55790_at	5.83e-01	2.60e-01	-1.1325767	-5.67613	-0.2368175
101928270_at	5.83e-01	2.60e-01	-1.1323309	-5.6764	-0.1665121
5098_at	5.83e-01	2.60e-01	1.13228	-5.67645	0.3040342
60598_at	5.83e-01	2.60e-01	-1.1321545	-5.67659	-0.2449229
134265_at	5.83e-01	2.60e-01	-1.1320493	-5.6767	-0.1973747
138649_at	5.83e-01	2.60e-01	1.1319942	-5.67676	0.1861102
101927493_at	5.83e-01	2.60e-01	1.1318176	-5.67696	0.372843
59335_at	5.83e-01	2.60e-01	-1.1316688	-5.67712	-0.1895553
80739_at	5.83e-01	2.60e-01	-1.1316124	-5.67718	-0.1547962
5562_at	5.83e-01	2.60e-01	-1.1316026	-5.67719	-0.1219156
101927720_at	5.83e-01	2.60e-01	1.1315151	-5.67729	0.2267414
9938_at	5.83e-01	2.60e-01	1.1314869	-5.67732	0.3980755
347273_at	5.83e-01	2.60e-01	1.1314583	-5.67735	0.17776
128506_at	5.83e-01	2.60e-01	1.131359	-5.67746	0.2128146
6462_at	5.83e-01	2.60e-01	-1.1312953	-5.67753	-0.3508649
594855_at	5.83e-01	2.60e-01	-1.131259	-5.67757	-0.2402401
83540_at	5.83e-01	2.60e-01	1.1312208	-5.67761	0.3970925
261729_at	5.83e-01	2.60e-01	1.1310781	-5.67776	0.2021717
79728_at	5.83e-01	2.61e-01	1.131014	-5.67783	0.1667419
57572_at	5.83e-01	2.61e-01	1.1309748	-5.67788	0.2301744
9027_at	5.83e-01	2.61e-01	1.1308655	-5.67799	0.3958383
55870_at	5.83e-01	2.61e-01	-1.1308269	-5.67804	-0.1225975
25970_at	5.83e-01	2.61e-01	1.1307331	-5.67814	0.1882263
29083_at	5.83e-01	2.61e-01	-1.1307186	-5.67815	-0.2081575
100132273_at	5.83e-01	2.61e-01	-1.13064	-5.67824	-0.4357265
64778_at	5.83e-01	2.61e-01	-1.1305784	-5.67831	-0.1842858
100128782_at	5.83e-01	2.61e-01	-1.1305391	-5.67835	-0.2780965
3065_at	5.83e-01	2.61e-01	1.1305095	-5.67838	0.2077126
116173_at	5.83e-01	2.61e-01	1.1305038	-5.67839	0.1897914
3242_at	5.83e-01	2.61e-01	-1.1304143	-5.67849	-0.7151562
9444_at	5.83e-01	2.61e-01	-1.1304084	-5.67849	-0.1132538
9179_at	5.83e-01	2.61e-01	1.1302902	-5.67862	0.3289728
25851_at	5.83e-01	2.61e-01	1.1301336	-5.67879	0.2240638
26585_at	5.83e-01	2.61e-01	1.1300928	-5.67884	0.2568323
494331_at	5.83e-01	2.61e-01	-1.1300581	-5.67887	-0.1950068
84793_at	5.84e-01	2.61e-01	1.129923	-5.67902	0.2226946
27042_at	5.84e-01	2.61e-01	1.1298781	-5.67907	0.2062376
100128682_at	5.84e-01	2.61e-01	1.1298299	-5.67912	0.1803803
10048_at	5.84e-01	2.61e-01	-1.1297745	-5.67918	-0.1235226
7029_at	5.84e-01	2.61e-01	-1.1295207	-5.67946	-0.1313004
4928_at	5.84e-01	2.61e-01	-1.1294432	-5.67954	-0.1498856
8428_at	5.84e-01	2.61e-01	1.1294189	-5.67957	0.1090594
340152_at	5.84e-01	2.61e-01	1.1293404	-5.67966	0.2422433
1572_at	5.84e-01	2.61e-01	-1.1292803	-5.67972	-0.2363349
27091_at	5.84e-01	2.61e-01	-1.1292014	-5.67981	-0.2184302
285643_at	5.84e-01	2.61e-01	-1.1291994	-5.67981	-0.2984729
27075_at	5.84e-01	2.61e-01	1.1291388	-5.67988	0.4767959
115209_at	5.84e-01	2.61e-01	-1.1290573	-5.67996	-0.2020353
100303749_at	5.84e-01	2.61e-01	-1.1289887	-5.68004	-0.4540927
91353_at	5.84e-01	2.61e-01	-1.1289488	-5.68008	-0.6201237
100652856_at	5.84e-01	2.61e-01	1.1289452	-5.68009	0.2123632
100996295_at	5.84e-01	2.61e-01	-1.1289195	-5.68011	-0.1625037
1427_at	5.84e-01	2.61e-01	-1.1288817	-5.68016	-0.3049937
386724_at	5.84e-01	2.62e-01	1.1286591	-5.6804	0.1710324
283521_at	5.84e-01	2.62e-01	-1.1286337	-5.68043	-0.2164081
5610_at	5.84e-01	2.62e-01	1.1285777	-5.68049	0.1627464
3765_at	5.84e-01	2.62e-01	1.1284954	-5.68058	0.2114698
171483_at	5.84e-01	2.62e-01	-1.1283107	-5.68078	-0.2267681
101927358_at	5.84e-01	2.62e-01	-1.1282912	-5.6808	-0.1549187
341640_at	5.84e-01	2.62e-01	-1.1282905	-5.6808	-0.2164861
56652_at	5.84e-01	2.62e-01	1.1281386	-5.68096	0.2098933
388789_at	5.84e-01	2.62e-01	1.128048	-5.68106	0.1681946
64062_at	5.84e-01	2.62e-01	-1.127937	-5.68118	-0.1708214
693128_at	5.84e-01	2.62e-01	1.1275576	-5.6816	0.2820996
64167_at	5.84e-01	2.62e-01	-1.1275334	-5.68162	-0.6718241
92822_at	5.84e-01	2.62e-01	1.1275299	-5.68163	0.235629
28718_at	5.84e-01	2.62e-01	1.1274143	-5.68175	0.5505326
28676_at	5.84e-01	2.62e-01	-1.1274053	-5.68176	-0.1756495
8345_at	5.84e-01	2.62e-01	-1.1273842	-5.68178	-0.4192279
25875_at	5.84e-01	2.62e-01	-1.1272469	-5.68193	-0.209451
79754_at	5.84e-01	2.62e-01	1.1272468	-5.68193	0.2470687
7073_at	5.84e-01	2.62e-01	-1.1272448	-5.68194	-0.1347206
1052_at	5.85e-01	2.62e-01	-1.1267786	-5.68244	-0.2856185
374897_at	5.85e-01	2.62e-01	1.1267238	-5.6825	0.2068574
10512_at	5.85e-01	2.62e-01	-1.1263866	-5.68287	-0.3313074
149371_at	5.85e-01	2.63e-01	-1.126227	-5.68304	-0.2164706
135644_at	5.85e-01	2.63e-01	-1.1261454	-5.68313	-0.1533448
693204_at	5.85e-01	2.63e-01	-1.1260422	-5.68324	-0.4119083
2166_at	5.85e-01	2.63e-01	-1.1257817	-5.68352	-0.2655705
85407_at	5.85e-01	2.63e-01	1.1257224	-5.68359	0.2746334
81624_at	5.85e-01	2.63e-01	1.1256535	-5.68366	0.3320394
11159_at	5.85e-01	2.63e-01	1.125326	-5.68402	0.3557531
283638_at	5.85e-01	2.63e-01	1.1253189	-5.68403	0.1930034
100885778_at	5.85e-01	2.63e-01	-1.125279	-5.68407	-0.1760642
3915_at	5.85e-01	2.63e-01	1.1252553	-5.6841	0.215634
55147_at	5.85e-01	2.63e-01	1.1252308	-5.68412	0.2262913
130574_at	5.85e-01	2.63e-01	-1.1252005	-5.68416	-0.2590843
4803_at	5.85e-01	2.63e-01	1.1250034	-5.68437	0.2051777
79068_at	5.85e-01	2.63e-01	-1.1249914	-5.68438	-0.1189043
81790_at	5.86e-01	2.63e-01	1.1248824	-5.6845	0.1590681
83867_at	5.86e-01	2.63e-01	1.1248096	-5.68458	0.1754946
10998_at	5.86e-01	2.63e-01	1.1247119	-5.68469	0.1761697
2619_at	5.86e-01	2.63e-01	1.124674	-5.68473	0.1794738
101927314_at	5.86e-01	2.63e-01	-1.1246542	-5.68475	-0.1493491
1233_at	5.86e-01	2.63e-01	1.1245421	-5.68487	0.3270242
401321_at	5.86e-01	2.63e-01	1.1243409	-5.68509	0.306612
643733_at	5.86e-01	2.63e-01	1.1243098	-5.68512	0.3000791
2811_at	5.86e-01	2.63e-01	1.1242332	-5.6852	0.2389342
28968_at	5.86e-01	2.63e-01	-1.1241364	-5.68531	-0.2598914
196374_at	5.86e-01	2.63e-01	-1.1240724	-5.68538	-0.2021854
55719_at	5.86e-01	2.64e-01	-1.1238866	-5.68558	-0.1510842
10935_at	5.86e-01	2.64e-01	-1.1238233	-5.68565	-0.1319502
646799_at	5.86e-01	2.64e-01	-1.123415	-5.68609	-0.1811702
92162_at	5.86e-01	2.64e-01	1.1232707	-5.68625	0.3637983
221035_at	5.86e-01	2.64e-01	1.1232328	-5.68629	0.1490005
79152_at	5.86e-01	2.64e-01	1.1230048	-5.68654	0.257808
102724927_at	5.86e-01	2.64e-01	-1.1229704	-5.68657	-0.3847526
25766_at	5.86e-01	2.64e-01	1.1229251	-5.68662	0.2390989
693192_at	5.86e-01	2.64e-01	-1.1228269	-5.68673	-0.1465637
387_at	5.87e-01	2.64e-01	1.1226917	-5.68687	0.1385666
693140_at	5.87e-01	2.64e-01	1.1225723	-5.687	0.4255391
432_at	5.87e-01	2.64e-01	1.1225486	-5.68703	0.1974961
377841_at	5.87e-01	2.64e-01	-1.1225046	-5.68708	-0.2070278
1386_at	5.87e-01	2.64e-01	-1.1222503	-5.68735	-0.1205387
678_at	5.87e-01	2.64e-01	1.1221116	-5.6875	0.2590895
80164_at	5.87e-01	2.64e-01	1.1217427	-5.6879	0.2138949
9095_at	5.87e-01	2.64e-01	1.1216079	-5.68805	0.2005035
56648_at	5.87e-01	2.64e-01	1.1215672	-5.68809	0.3033615
55301_at	5.87e-01	2.65e-01	-1.1215378	-5.68812	-0.1882416
6347_at	5.87e-01	2.65e-01	1.1214337	-5.68824	0.5352137
692206_at	5.87e-01	2.65e-01	-1.1214292	-5.68824	-0.259601
4585_at	5.87e-01	2.65e-01	-1.1213617	-5.68831	-0.1721132
57829_at	5.87e-01	2.65e-01	-1.121198	-5.68849	-0.1861053
115265_at	5.87e-01	2.65e-01	1.1211122	-5.68858	0.4889802
89780_at	5.87e-01	2.65e-01	-1.120914	-5.6888	-0.1792731
389136_at	5.87e-01	2.65e-01	1.1208728	-5.68884	0.2502957
64180_at	5.88e-01	2.65e-01	-1.1206967	-5.68903	-0.2263012
1415_at	5.88e-01	2.65e-01	-1.1205322	-5.68921	-0.2448052
255061_at	5.88e-01	2.65e-01	-1.1203029	-5.68946	-0.3644757
201725_at	5.88e-01	2.65e-01	1.120255	-5.68951	0.2121565
138050_at	5.88e-01	2.65e-01	1.1202371	-5.68953	0.2271165
339210_at	5.88e-01	2.65e-01	1.1200708	-5.68971	0.1828904
151556_at	5.88e-01	2.65e-01	-1.1200626	-5.68972	-0.3662295
125170_at	5.88e-01	2.65e-01	1.119989	-5.6898	0.1894312
729723_at	5.88e-01	2.65e-01	-1.1199592	-5.68983	-0.3570351
101926978_at	5.88e-01	2.65e-01	1.1199415	-5.68985	0.1838263
84072_at	5.88e-01	2.65e-01	1.1196857	-5.69012	0.1947498
116039_at	5.88e-01	2.65e-01	1.1196559	-5.69016	0.2365436
200879_at	5.88e-01	2.65e-01	1.1195824	-5.69024	0.3142268
54902_at	5.88e-01	2.65e-01	-1.1195497	-5.69027	-0.109348
7403_at	5.88e-01	2.65e-01	-1.1195122	-5.69031	-0.2226892
4781_at	5.88e-01	2.65e-01	-1.1195116	-5.69031	-0.1205931
1187_at	5.88e-01	2.65e-01	-1.1194821	-5.69034	-0.6441351
121551_at	5.88e-01	2.65e-01	-1.119455	-5.69037	-0.2698107
693174_at	5.88e-01	2.65e-01	-1.1194395	-5.69039	-0.2739986
102724529_at	5.88e-01	2.65e-01	-1.1192892	-5.69055	-0.275338
