GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
388115	1.90e-10	7.38e-13	0.1415	-7.17	-1.01	120.93	CCDC9B	coiled-coil domain containing 9B
30851	2.31e-10	9.08e-13	0.1805	-7.14	-1.29	53.33	TAX1BP3	Tax1 binding protein 3
1282	2.41e-10	9.59e-13	0.2085	-7.14	-1.49	1730.81	COL4A1	collagen type IV alpha 1 chain
581	2.87e-10	1.15e-12	0.1468	-7.11	-1.04	85.91	BAX	BCL2 associated X, apoptosis regulator
114787	3.08e-10	1.25e-12	0.1827	-7.10	-1.30	13.39	GPRIN1	G protein regulated inducer of neurite outgrowth 1
51816	3.12e-10	1.28e-12	0.1187	-7.10	-8.42e-01	543.9	ADA2	adenosine deaminase 2
231	3.57e-10	1.49e-12	0.1284	-7.07	-9.08e-01	133.9	AKR1B1	aldo-keto reductase family 1 member B
2171	3.57e-10	1.50e-12	0.1711	-7.07	-1.21	50.66	FABP5	fatty acid binding protein 5
28638	3.74e-10	1.59e-12	0.2003	-7.07	-1.42	59.77	TRBC2	T cell receptor beta constant 2
9641	3.79e-10	1.62e-12	0.1524	-7.06	-1.08	51.99	IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon
285189	4.12e-10	1.79e-12	0.0809	7.05	5.70e-01	1463.58	PLGLA	plasminogen like A (pseudogene)
6793	4.25e-10	1.86e-12	0.1169	-7.04	-8.24e-01	340.54	STK10	serine/threonine kinase 10
6560	4.45e-10	1.97e-12	0.125	-7.04	-8.80e-01	440.79	SLC12A4	solute carrier family 12 member 4
260425	4.84e-10	2.16e-12	0.0582	7.02	4.09e-01	1346.65	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3
5996	4.85e-10	2.21e-12	0.3772	-7.02	-2.65	173.06	RGS1	regulator of G protein signaling 1
8100	4.85e-10	2.21e-12	0.0611	7.02	4.29e-01	801.77	IFT88	intraflagellar transport 88
1960	4.97e-10	2.29e-12	0.3806	-7.02	-2.67	21.38	EGR3	early growth response 3
285172	5.08e-10	2.39e-12	0.0646	7.01	4.53e-01	1364.59	HYCC2	hyccin PI4KA lipid kinase complex subunit 2
4318	5.08e-10	2.37e-12	0.3473	-7.01	-2.43	18.17	MMP9	matrix metallopeptidase 9
9266	5.24e-10	2.48e-12	0.1198	-7.00	-8.39e-01	245.97	CYTH2	cytohesin 2
971	5.37e-10	2.57e-12	0.1487	-7.00	-1.04	55.5	CD72	CD72 molecule
9902	5.55e-10	2.68e-12	0.1863	-6.99	-1.30	162.28	MRC2	mannose receptor C type 2
64866	5.68e-10	2.77e-12	0.1553	-6.99	-1.09	54.97	CDCP1	CUB domain containing protein 1
54531	5.80e-10	2.85e-12	0.1138	-6.98	-7.95e-01	67.86	MIER2	MIER family member 2
23612	6.01e-10	3.01e-12	0.2127	-6.98	-1.48	31.18	PHLDA3	pleckstrin homology like domain family A member 3
6533	6.01e-10	3.04e-12	0.1185	-6.98	-8.26e-01	138.36	SLC6A6	solute carrier family 6 member 6
64837	6.01e-10	3.02e-12	0.1664	-6.98	-1.16	35.28	KLC2	kinesin light chain 2
3115	6.59e-10	3.36e-12	0.1234	-6.96	-8.59e-01	1130.3	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
3109	6.84e-10	3.52e-12	0.1505	-6.96	-1.05	310.42	HLA-DMB	major histocompatibility complex, class II, DM beta
7070	6.87e-10	3.57e-12	0.2289	-6.95	-1.59	134.48	THY1	Thy-1 cell surface antigen
8514	6.92e-10	3.63e-12	0.1755	-6.95	-1.22	122.59	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
7429	7.12e-10	3.76e-12	0.1653	6.95	1.15	490.79	VIL1	villin 1
64005	7.44e-10	3.96e-12	0.1443	-6.94	-1.00	50.16	MYO1G	myosin IG
4542	8.13e-10	4.37e-12	0.1261	-6.92	-8.73e-01	226.01	MYO1F	myosin IF
9308	8.30e-10	4.50e-12	0.1843	-6.92	-1.28	119.91	CD83	CD83 molecule
147138	8.66e-10	4.73e-12	0.1447	-6.91	-1.00	176.68	TMC8	transmembrane channel like 8
1263	8.97e-10	4.94e-12	0.205	-6.91	-1.42	50.41	PLK3	polo like kinase 3
50619	9.11e-10	5.06e-12	0.1371	-6.90	-9.47e-01	64.41	DEF6	DEF6 guanine nucleotide exchange factor
6252	9.18e-10	5.14e-12	0.1191	-6.90	-8.22e-01	68.62	RTN1	reticulon 1
963	9.22e-10	5.20e-12	0.1239	-6.90	-8.55e-01	412.06	CD53	CD53 molecule
54587	9.68e-10	5.51e-12	0.1608	-6.89	-1.11	122.35	MXRA8	matrix remodeling associated 8
3122	9.71e-10	5.57e-12	0.1488	-6.89	-1.03	4030.57	HLA-DRA	major histocompatibility complex, class II, DR alpha
51363	9.71e-10	5.68e-12	0.0877	-6.89	-6.04e-01	724.93	CHST15	carbohydrate sulfotransferase 15
100462977	9.71e-10	5.70e-12	0.4797	-6.89	-3.30	53.19	MTRNR2L1	MT-RNR2 like 1 (pseudogene)
81794	9.71e-10	5.66e-12	0.1586	-6.89	-1.09	106.88	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10
9555	1.02e-09	6.01e-12	0.0362	-6.88	-2.49e-01	1350.93	MACROH2A1	macroH2A.1 histone
7153	1.03e-09	6.11e-12	0.1748	-6.88	-1.20	95.39	TOP2A	DNA topoisomerase II alpha
257106	1.06e-09	6.37e-12	0.1077	-6.87	-7.40e-01	265	ARHGAP30	Rho GTPase activating protein 30
586	1.08e-09	6.58e-12	0.2035	-6.87	-1.40	126.98	BCAT1	branched chain amino acid transaminase 1
2014	1.08e-09	6.60e-12	0.1498	-6.87	-1.03	54.89	EMP3	epithelial membrane protein 3
55920	1.19e-09	7.29e-12	0.0849	-6.85	-5.82e-01	397.07	RCC2	regulator of chromosome condensation 2
4688	1.20e-09	7.46e-12	0.131	-6.85	-8.97e-01	192.1	NCF2	neutrophil cytosolic factor 2
79652	1.20e-09	7.47e-12	0.1748	-6.85	-1.20	66.97	TMEM204	transmembrane protein 204
3932	1.22e-09	7.67e-12	0.1647	-6.84	-1.13	65.69	LCK	LCK proto-oncogene, Src family tyrosine kinase
914	1.27e-09	8.12e-12	0.1642	-6.84	-1.12	119.47	CD2	CD2 molecule
7832	1.27e-09	8.06e-12	0.1984	-6.84	-1.36	234.22	BTG2	BTG anti-proliferation factor 2
6503	1.27e-09	8.09e-12	0.1396	-6.84	-9.54e-01	238.51	SLA	Src like adaptor
80301	1.35e-09	8.77e-12	0.1513	-6.83	-1.03	265.97	PLEKHO2	pleckstrin homology domain containing O2
113	1.35e-09	8.78e-12	0.093	-6.83	-6.35e-01	266.59	ADCY7	adenylate cyclase 7
3635	1.41e-09	9.23e-12	0.0986	-6.82	-6.72e-01	324.53	INPP5D	inositol polyphosphate-5-phosphatase D
9770	1.42e-09	9.37e-12	0.1152	-6.82	-7.85e-01	349.97	RASSF2	Ras association domain family member 2
284454	1.43e-09	9.48e-12	0.1974	-6.81	-1.35	105.58	MIR23AHG	miR-23a/27a/24-2 cluster host gene
4791	1.56e-09	1.04e-11	0.14	-6.80	-9.52e-01	216.84	NFKB2	nuclear factor kappa B subunit 2
2359	1.57e-09	1.06e-11	0.1674	-6.80	-1.14	302.56	FPR3	formyl peptide receptor 3
23149	1.62e-09	1.09e-11	0.1884	-6.79	-1.28	27.98	FCHO1	FCH and mu domain containing endocytic adaptor 1
3111	1.64e-09	1.12e-11	0.1459	-6.79	-9.91e-01	216.7	HLA-DOA	major histocompatibility complex, class II, DO alpha
51177	1.69e-09	1.16e-11	0.1325	-6.78	-8.99e-01	144.98	PLEKHO1	pleckstrin homology domain containing O1
113791	1.69e-09	1.17e-11	0.1366	-6.78	-9.27e-01	185.29	PIK3IP1	phosphoinositide-3-kinase interacting protein 1
6364	1.84e-09	1.28e-11	0.4645	-6.77	-3.14	32.23	CCL20	C-C motif chemokine ligand 20
105374836	1.87e-09	1.32e-11	0.261	-6.77	-1.77	11.57	LOC105374836	uncharacterized LOC105374836
4363	1.87e-09	1.32e-11	0.1017	-6.77	-6.88e-01	228.01	ABCC1	ATP binding cassette subfamily C member 1
2621	1.99e-09	1.41e-11	0.1639	-6.76	-1.11	266.58	GAS6	growth arrest specific 6
3040	2.09e-09	1.49e-11	0.3386	-6.75	-2.28	91.81	HBA2	hemoglobin subunit alpha 2
165	2.18e-09	1.57e-11	0.2324	-6.74	-1.57	780.03	AEBP1	AE binding protein 1
9938	2.30e-09	1.66e-11	0.0894	-6.73	-6.02e-01	268.36	ARHGAP25	Rho GTPase activating protein 25
2268	2.34e-09	1.70e-11	0.1265	-6.73	-8.52e-01	114.86	FGR	FGR proto-oncogene, Src family tyrosine kinase
123920	2.37e-09	1.74e-11	0.1316	-6.73	-8.85e-01	111.4	CMTM3	CKLF like MARVEL transmembrane domain containing 3
441549	2.38e-09	1.75e-11	0.1051	6.73	7.07e-01	118.44	CDNF	cerebral dopamine neurotrophic factor
7805	2.42e-09	1.80e-11	0.1688	-6.72	-1.13	711.05	LAPTM5	lysosomal protein transmembrane 5
114880	2.42e-09	1.80e-11	0.1335	6.72	8.97e-01	553.82	OSBPL6	oxysterol binding protein like 6
5768	2.49e-09	1.87e-11	0.1507	-6.72	-1.01	627.22	QSOX1	quiescin sulfhydryl oxidase 1
79651	2.53e-09	1.91e-11	0.1646	-6.71	-1.10	81.7	RHBDF2	rhomboid 5 homolog 2
6372	2.59e-09	1.99e-11	0.3097	-6.71	-2.08	56.71	CXCL6	C-X-C motif chemokine ligand 6
2681	2.59e-09	1.99e-11	0.1349	-6.71	-9.05e-01	105.35	GGTA1	glycoprotein alpha-galactosyltransferase 1 (inactive)
5328	2.59e-09	1.97e-11	0.2022	-6.71	-1.36	53.39	PLAU	plasminogen activator, urokinase
54825	2.77e-09	2.14e-11	0.1705	-6.70	-1.14	985.66	CDHR2	cadherin related family member 2
283234	2.96e-09	2.30e-11	0.1939	-6.69	-1.30	52.24	CCDC88B	coiled-coil domain containing 88B
6347	2.98e-09	2.33e-11	0.3401	-6.68	-2.27	162.02	CCL2	C-C motif chemokine ligand 2
4999	2.99e-09	2.35e-11	0.0677	6.68	4.52e-01	656.77	ORC2	origin recognition complex subunit 2
1535	3.02e-09	2.39e-11	0.1593	-6.68	-1.06	121.99	CYBA	cytochrome b-245 alpha chain
54902	3.07e-09	2.44e-11	0.048	6.68	3.21e-01	1187.85	TTC19	tetratricopeptide repeat domain 19
51199	3.13e-09	2.50e-11	0.0635	-6.67	-4.24e-01	1201.93	NIN	ninein
3984	3.16e-09	2.54e-11	0.1586	-6.67	-1.06	63.51	LIMK1	LIM domain kinase 1
1462	3.31e-09	2.67e-11	0.2152	-6.66	-1.43	802.84	VCAN	versican
7852	3.38e-09	2.75e-11	0.2896	-6.66	-1.93	180.32	CXCR4	C-X-C motif chemokine receptor 4
3976	3.45e-09	2.82e-11	0.2674	-6.66	-1.78	16.22	LIF	LIF interleukin 6 family cytokine
5341	3.54e-09	2.91e-11	0.1221	-6.65	-8.12e-01	364.79	PLEK	pleckstrin
3725	3.59e-09	3.01e-11	0.2888	-6.65	-1.92	303.51	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
219699	3.59e-09	2.98e-11	0.1388	-6.65	-9.23e-01	169.33	UNC5B	unc-5 netrin receptor B
64333	3.59e-09	3.01e-11	0.1197	-6.65	-7.96e-01	105.78	ARHGAP9	Rho GTPase activating protein 9
7040	3.59e-09	3.00e-11	0.1574	-6.65	-1.05	105.54	TGFB1	transforming growth factor beta 1
284417	3.59e-09	3.03e-11	0.2158	-6.65	-1.43	18.51	TMEM150B	transmembrane protein 150B
4689	3.61e-09	3.07e-11	0.1645	-6.64	-1.09	46.06	NCF4	neutrophil cytosolic factor 4
199	3.66e-09	3.12e-11	0.1373	-6.64	-9.12e-01	245.05	AIF1	allograft inflammatory factor 1
84674	3.72e-09	3.20e-11	0.0789	-6.64	-5.23e-01	258.73	CARD6	caspase recruitment domain family member 6
254102	3.73e-09	3.22e-11	0.1084	-6.64	-7.19e-01	388.66	EHBP1L1	EH domain binding protein 1 like 1
6320	3.75e-09	3.25e-11	0.2321	-6.63	-1.54	21.33	CLEC11A	C-type lectin domain containing 11A
6352	3.82e-09	3.33e-11	0.1566	-6.63	-1.04	165.76	CCL5	C-C motif chemokine ligand 5
1234	3.84e-09	3.37e-11	0.1293	-6.63	-8.57e-01	96.34	CCR5	C-C motif chemokine receptor 5
541471	3.86e-09	3.42e-11	0.1604	-6.63	-1.06	88.04	MIR4435-2HG	MIR4435-2 host gene
11186	3.86e-09	3.43e-11	0.109	-6.63	-7.22e-01	110.79	RASSF1	Ras association domain family member 1
7057	3.86e-09	3.41e-11	0.2758	-6.63	-1.83	3254.1	THBS1	thrombospondin 1
8832	4.04e-09	3.61e-11	0.1215	-6.62	-8.04e-01	511.18	CD84	CD84 molecule
1307	4.12e-09	3.71e-11	0.2105	-6.62	-1.39	105.92	COL16A1	collagen type XVI alpha 1 chain
22866	4.12e-09	3.72e-11	0.13	6.61	8.60e-01	144.61	CNKSR2	connector enhancer of kinase suppressor of Ras 2
972	4.19e-09	3.81e-11	0.167	-6.61	-1.10	5995.36	CD74	CD74 molecule
91544	4.20e-09	3.83e-11	0.141	-6.61	-9.32e-01	73.45	UBXN11	UBX domain protein 11
27242	4.25e-09	3.92e-11	0.1292	-6.61	-8.53e-01	258.67	TNFRSF21	TNF receptor superfamily member 21
64855	4.25e-09	3.92e-11	0.1936	-6.61	-1.28	315.55	NIBAN2	niban apoptosis regulator 2
23046	4.31e-09	4.01e-11	0.1522	-6.60	-1.01	108.77	KIF21B	kinesin family member 21B
916	4.31e-09	4.00e-11	0.1685	-6.60	-1.11	75.24	CD3E	CD3 epsilon subunit of T-cell receptor complex
7127	4.37e-09	4.08e-11	0.1663	-6.60	-1.10	707.05	TNFAIP2	TNF alpha induced protein 2
63940	4.38e-09	4.11e-11	0.1529	-6.60	-1.01	88.17	GPSM3	G protein signaling modulator 3
4794	4.44e-09	4.19e-11	0.1358	-6.60	-8.96e-01	82.01	NFKBIE	NFKB inhibitor epsilon
5999	4.46e-09	4.23e-11	0.2799	-6.60	-1.85	79.08	RGS4	regulator of G protein signaling 4
3718	4.82e-09	4.60e-11	0.1555	-6.58	-1.02	131.37	JAK3	Janus kinase 3
3680	4.85e-09	4.65e-11	0.0743	-6.58	-4.89e-01	2044.69	ITGA9	integrin subunit alpha 9
3310	5.14e-09	4.97e-11	0.1757	-6.57	-1.15	26.42	HSPA6	heat shock protein family A (Hsp70) member 6
4050	5.14e-09	4.97e-11	0.2315	-6.57	-1.52	17.85	LTB	lymphotoxin beta
10123	5.34e-09	5.18e-11	0.1408	-6.57	-9.25e-01	232.53	ARL4C	ADP ribosylation factor like GTPase 4C
8365	5.35e-09	5.25e-11	0.1831	-6.56	-1.20	51.9	H4C8	H4 clustered histone 8
28639	5.35e-09	5.24e-11	0.2144	-6.56	-1.41	37.58	TRBC1	T cell receptor beta constant 1
2995	5.51e-09	5.45e-11	0.1367	-6.56	-8.96e-01	124.59	GYPC	glycophorin C (Gerbich blood group)
6693	5.51e-09	5.44e-11	0.1097	-6.56	-7.20e-01	141.63	SPN	sialophorin
9123	5.55e-09	5.52e-11	0.2781	-6.56	-1.82	20.38	SLC16A3	solute carrier family 16 member 3
7408	5.57e-09	5.58e-11	0.1337	-6.55	-8.76e-01	266.36	VASP	vasodilator stimulated phosphoprotein
27128	5.57e-09	5.58e-11	0.1375	-6.55	-9.02e-01	160.15	CYTH4	cytohesin 4
9289	5.83e-09	5.87e-11	0.1924	-6.55	-1.26	52.47	ADGRG1	adhesion G protein-coupled receptor G1
11322	5.93e-09	5.99e-11	0.1453	-6.54	-9.51e-01	150.43	TMC6	transmembrane channel like 6
54916	5.98e-09	6.08e-11	0.0428	6.54	2.80e-01	609.47	TMEM260	transmembrane protein 260
51411	5.99e-09	6.11e-11	0.0994	-6.54	-6.50e-01	216.23	BIN2	bridging integrator 2
22797	6.02e-09	6.17e-11	0.1291	-6.54	-8.44e-01	209.69	TFEC	transcription factor EC
11117	6.17e-09	6.35e-11	0.2149	-6.54	-1.40	149.04	EMILIN1	elastin microfibril interfacer 1
4609	6.18e-09	6.39e-11	0.2986	-6.53	-1.95	166.68	MYC	MYC proto-oncogene, bHLH transcription factor
5724	6.22e-09	6.46e-11	0.1515	-6.53	-9.89e-01	106.7	PTAFR	platelet activating factor receptor
923	6.25e-09	6.54e-11	0.1958	-6.53	-1.28	43.35	CD6	CD6 molecule
3039	6.25e-09	6.54e-11	0.325	-6.53	-2.12	90.1	HBA1	hemoglobin subunit alpha 1
4145	6.27e-09	6.63e-11	0.256	-6.53	-1.67	12.36	MATK	megakaryocyte-associated tyrosine kinase
1438	6.27e-09	6.60e-11	0.1372	-6.53	-8.96e-01	77.72	CSF2RA	colony stimulating factor 2 receptor subunit alpha
64780	6.38e-09	6.77e-11	0.1459	-6.53	-9.52e-01	141.75	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1
4973	6.46e-09	6.88e-11	0.2989	-6.52	-1.95	28.58	OLR1	oxidized low density lipoprotein receptor 1
5552	7.02e-09	7.51e-11	0.2081	-6.51	-1.35	706.46	SRGN	serglycin
5598	7.15e-09	7.68e-11	0.1384	-6.51	-9.01e-01	68.35	MAPK7	mitogen-activated protein kinase 7
597	7.33e-09	7.91e-11	0.2591	-6.50	-1.68	26.96	BCL2A1	BCL2 related protein A1
79974	7.43e-09	8.08e-11	0.0609	6.50	3.96e-01	3385.98	CPED1	cadherin like and PC-esterase domain containing 1
30817	7.43e-09	8.08e-11	0.109	-6.50	-7.08e-01	120.51	ADGRE2	adhesion G protein-coupled receptor E2
7431	7.69e-09	8.40e-11	0.1644	-6.49	-1.07	2557.58	VIM	vimentin
259232	7.74e-09	8.49e-11	0.1917	-6.49	-1.24	121.93	NALCN	sodium leak channel, non-selective
100133941	7.84e-09	8.64e-11	0.1979	-6.49	-1.28	445.19	CD24	CD24 molecule
6692	7.94e-09	8.78e-11	0.2261	-6.49	-1.47	47.84	SPINT1	serine peptidase inhibitor, Kunitz type 1
7011	8.02e-09	8.91e-11	0.061	-6.48	-3.95e-01	824.6	TEP1	telomerase associated protein 1
57669	8.22e-09	9.17e-11	0.0748	6.48	4.85e-01	4506.23	EPB41L5	erythrocyte membrane protein band 4.1 like 5
81606	8.24e-09	9.27e-11	0.1669	-6.48	-1.08	299.99	LBH	LBH regulator of WNT signaling pathway
7941	8.24e-09	9.25e-11	0.1555	-6.48	-1.01	189.72	PLA2G7	phospholipase A2 group VII
9021	8.67e-09	9.79e-11	0.3695	-6.47	-2.39	162.16	SOCS3	suppressor of cytokine signaling 3
89857	8.97e-09	1.02e-10	0.1222	-6.46	-7.90e-01	162.07	KLHL6	kelch like family member 6
79778	8.97e-09	1.02e-10	0.194	-6.46	-1.25	108.01	MICALL2	MICAL like 2
84179	9.07e-09	1.04e-10	0.2165	-6.46	-1.40	62.65	SLC49A3	solute carrier family 49 member 3
201176	9.33e-09	1.07e-10	0.1326	-6.46	-8.56e-01	143.33	ARHGAP27	Rho GTPase activating protein 27
3684	9.38e-09	1.08e-10	0.1419	-6.46	-9.16e-01	133.89	ITGAM	integrin subunit alpha M
27180	9.41e-09	1.09e-10	0.1218	-6.45	-7.86e-01	93.15	SIGLEC9	sialic acid binding Ig like lectin 9
7409	9.41e-09	1.10e-10	0.1368	-6.45	-8.83e-01	108.49	VAV1	vav guanine nucleotide exchange factor 1
728	9.41e-09	1.09e-10	0.2315	-6.45	-1.49	86.54	C5AR1	complement C5a receptor 1
467	9.65e-09	1.13e-10	0.3275	-6.45	-2.11	220.85	ATF3	activating transcription factor 3
105378477	9.85e-09	1.16e-10	0.4177	-6.44	-2.69	10.05	LOC105378477	uncharacterized LOC105378477
148398	1.03e-08	1.22e-10	0.2091	-6.44	-1.35	30.15	SAMD11	sterile alpha motif domain containing 11
6280	1.03e-08	1.23e-10	0.2797	-6.44	-1.80	127.01	S100A9	S100 calcium binding protein A9
7855	1.03e-08	1.22e-10	0.0702	6.44	4.52e-01	2601.52	FZD5	frizzled class receptor 5
6446	1.06e-08	1.26e-10	0.2136	-6.43	-1.37	970.04	SGK1	serum/glucocorticoid regulated kinase 1
115273	1.08e-08	1.30e-10	0.1466	-6.43	-9.42e-01	21.18	RAB42	RAB42, member RAS oncogene family
50509	1.08e-08	1.30e-10	0.243	-6.43	-1.56	468.9	COL5A3	collagen type V alpha 3 chain
10320	1.09e-08	1.32e-10	0.1105	-6.43	-7.10e-01	480.1	IKZF1	IKAROS family zinc finger 1
3965	1.12e-08	1.35e-10	0.1652	-6.42	-1.06	137.84	LGALS9	galectin 9
10158	1.16e-08	1.42e-10	0.3883	-6.41	-2.49	16.03	PDZK1IP1	PDZK1 interacting protein 1
28755	1.16e-08	1.41e-10	0.1877	-6.41	-1.20	111.85	TRAC	T cell receptor alpha constant
4053	1.27e-08	1.55e-10	0.1931	-6.40	-1.24	358.88	LTBP2	latent transforming growth factor beta binding protein 2
64092	1.31e-08	1.61e-10	0.185	-6.39	-1.18	171.86	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
2919	1.32e-08	1.64e-10	0.3261	-6.39	-2.08	23.53	CXCL1	C-X-C motif chemokine ligand 1
84532	1.32e-08	1.63e-10	0.1197	-6.39	-7.65e-01	127.35	ACSS1	acyl-CoA synthetase short chain family member 1
6512	1.33e-08	1.66e-10	0.2414	-6.39	-1.54	23	SLC1A7	solute carrier family 1 member 7
115992	1.33e-08	1.65e-10	0.13	-6.39	-8.30e-01	116.28	RNF166	ring finger protein 166
747	1.34e-08	1.67e-10	0.2371	-6.39	-1.51	20.16	DAGLA	diacylglycerol lipase alpha
5778	1.36e-08	1.72e-10	0.1352	-6.38	-8.63e-01	79.07	PTPN7	protein tyrosine phosphatase non-receptor type 7
11314	1.36e-08	1.71e-10	0.137	-6.39	-8.75e-01	135.34	CD300A	CD300a molecule
