ID	adj.P.Val	P.Value	t	B	logFC	Gene.Symbol	GB_LIST	SPOT_ID
11716817_a_at	0.89504	6.20e-01	0.5043412	-5.96259	0.1588577	ENOPH1	NM_021204	
11734628_at	0.89504	6.20e-01	-0.5043334	-5.9626	-0.0788606	IL1F6	NM_014440	
11722871_a_at	0.89504	6.20e-01	-0.5042923	-5.96262	-0.0759514	DYNC2H1	NM_001080463,NM_001377	
11723084_x_at	0.89504	6.20e-01	0.504249	-5.96264	0.1005844	SCN1B	NM_001037,NM_199037	
11731925_at	0.89504	6.20e-01	0.5042216	-5.96265	0.0814714	CRCT1	NM_019060	
11758386_s_at	0.89504	6.20e-01	-0.5042181	-5.96265	-0.0767623	MANBA	NM_005908	
11715270_s_at	0.89504	6.20e-01	0.5042122	-5.96266	0.1805	KLF7	NM_003709	
11726963_s_at	0.89504	6.20e-01	0.5041918	-5.96267	0.0642117	SGTB	NM_019072	
11722454_s_at	0.89506	6.21e-01	0.5040847	-5.96272	0.1484128	QKI	NM_006775,NM_206853,NM_206854,NM_206855	
11738715_at	0.89506	6.21e-01	-0.5040703	-5.96273	-0.0823868	OR52D1	NM_001005163	
11745552_a_at	0.89506	6.21e-01	-0.5040417	-5.96274	-0.0796341	CAB39	NM_001130849,NM_001130850,NM_016289	
11736217_at	0.89506	6.21e-01	0.5040395	-5.96274	0.0703051	MAP3K8	NM_005204	
11734287_at	0.89506	6.21e-01	-0.5040023	-5.96276	-0.09684	HBM	NM_001003938	
11753834_x_at	0.89506	6.21e-01	0.503995	-5.96277	0.1034247	CXADR	NM_001338	
11751266_a_at	0.89506	6.21e-01	0.5039855	-5.96277	0.1186126	SLC44A3	NM_001114106,NM_152369	
11761212_at	0.89511	6.21e-01	-0.5039108	-5.96281	-0.0997573	CDC20	NM_001255	
11732320_a_at	0.89519	6.21e-01	-0.5038025	-5.96286	-0.11987	ZNF92	NM_007139,NM_152626	
11716067_at	0.89521	6.21e-01	0.5037635	-5.96288	0.1070477	VAMP2	NM_014232	
11761977_at	0.89521	6.21e-01	0.5037341	-5.9629	0.1029179	C9orf93	NM_173550	
AFFX-LysX-5_at	0.89526	6.21e-01	-0.5036591	-5.96293	-0.1290283	---		--AFFX-LysX-5
11720142_at	0.8953	6.21e-01	-0.5035657	-5.96298	-0.0851602	ASTN1	NM_004319,NM_207108	
11746071_at	0.8953	6.21e-01	-0.50356	-5.96298	-0.0708265	LOC100291428	XM_002346414	
11724426_a_at	0.89538	6.21e-01	-0.5034545	-5.96304	-0.1316679	CNIH2	NM_182553	
11733009_s_at	0.89542	6.21e-01	-0.5033451	-5.96309	-0.2343443	LUC7L3	NM_006107,NM_016424	
11741790_x_at	0.89542	6.21e-01	-0.5033305	-5.9631	-0.1055732	ABHD11	NM_001145363,NM_001145364,NM_148912,NM_148913,NM_148916,NR_026910,NR_026912	
11725229_s_at	0.89542	6.21e-01	-0.5033161	-5.9631	-0.0737446	HEATR5A	NM_015473	
11722523_a_at	0.89542	6.21e-01	-0.5033074	-5.96311	-0.0927891	TMCO4	NM_181719	
AFFX-r2-TagD_at	0.89547	6.21e-01	0.5032331	-5.96315	0.1268858	---		--AFFX-r2-TagD
11726441_a_at	0.89547	6.21e-01	0.5032047	-5.96316	0.0768485	ERCC6L	NM_017669	
11729662_x_at	0.89547	6.21e-01	0.5031807	-5.96317	0.095491	GLB1	NM_000404,NM_001079811,NM_001135602	
11730089_at	0.89553	6.21e-01	-0.5030581	-5.96323	-0.0771442	HAS1	NM_001523	
11752876_x_at	0.89553	6.21e-01	0.5030532	-5.96323	0.0799551	MMP13	NM_002427	
11727309_a_at	0.89553	6.21e-01	-0.5029573	-5.96328	-0.0724429	GRAMD2	NM_001012642	
11743317_at	0.89553	6.21e-01	-0.5029506	-5.96329	-0.1050313	ZFC3H1	NM_144982	
11747066_x_at	0.89553	6.21e-01	-0.5029469	-5.96329	-0.0858148	EIF4B	NM_001417	
11762534_a_at	0.89553	6.21e-01	-0.5029202	-5.9633	-0.1263533	MLPH	NM_001042467,NM_024101	
11735442_s_at	0.89553	6.21e-01	-0.5029094	-5.96331	-0.0635229	ZNF781	NM_152605	
11731415_a_at	0.89553	6.21e-01	0.5028955	-5.96331	0.1715474	PSMD6	NM_014814	
11727874_a_at	0.89553	6.21e-01	0.5028878	-5.96332	0.0649215	ZFYVE21	NM_024071	
11733548_at	0.89554	6.21e-01	0.5028246	-5.96335	0.083067	TEC	NM_003215	
11740978_s_at	0.89554	6.21e-01	-0.5028036	-5.96336	-0.095701	MGAT1	NM_001114617,NM_001114618,NM_001114619,NM_001114620,NM_002406	
11727495_at	0.89554	6.21e-01	-0.5027938	-5.96336	-0.0984167	TCEB3	NM_003198	
11731753_a_at	0.89556	6.21e-01	-0.5027297	-5.9634	-0.0985861	ZNF577	NM_001135590,NM_032679,NR_024181	
11740225_a_at	0.89556	6.22e-01	0.5027179	-5.9634	0.1048479	CHST4	NM_001166395,NM_005769	
11744888_a_at	0.89556	6.22e-01	-0.5026955	-5.96341	-0.0744212	LMNB1	NM_005573	
11716794_a_at	0.89556	6.22e-01	0.5026732	-5.96342	0.1352212	MYL6	NM_021019,NM_079423	
11741701_x_at	0.89557	6.22e-01	0.5026206	-5.96345	0.0807471	HIST1H2BJ	NM_021058	
11733054_a_at	0.89557	6.22e-01	-0.5025529	-5.96348	-0.0682385	SCAMP1	NM_004866	
11719206_s_at	0.89557	6.22e-01	0.5025524	-5.96348	0.1562983	ANKLE2	NM_015114	
11760068_s_at	0.89557	6.22e-01	-0.5025509	-5.96348	-0.1095772	TRD@	DQ341448.1	
11750129_x_at	0.89557	6.22e-01	-0.5025217	-5.9635	-0.1390342	KLC1	NM_001130107,NM_005552,NM_182923	
11727983_a_at	0.89557	6.22e-01	-0.5025031	-5.96351	-0.0716061	LRRC46	NM_033413	
11762066_at	0.89557	6.22e-01	-0.5024553	-5.96353	-0.1062691	POLR3A	NM_007055	
11730032_at	0.89557	6.22e-01	0.5024454	-5.96354	0.0756211	MKX	NM_173576	
11738227_at	0.89562	6.22e-01	0.5023763	-5.96357	0.0707467	HRNR	NM_001009931	
11752898_a_at	0.89563	6.22e-01	-0.5023374	-5.96359	-0.0656852	PPIL6	NM_001111298,NM_173672	
11749515_x_at	0.89564	6.22e-01	-0.5022895	-5.96361	-0.1025842	SHKBP1	NM_138392	
11738284_at	0.89564	6.22e-01	0.5022494	-5.96363	0.0857078	KRTAP13-2	NM_181621	
11761357_at	0.89564	6.22e-01	-0.5022033	-5.96366	-0.0855178	CELF4	NM_001025087,NM_001025088,NM_001025089,NM_020180	
11749029_a_at	0.89564	6.22e-01	-0.502184	-5.96367	-0.0956975	SART3	NM_014706	
11715374_a_at	0.89564	6.22e-01	0.5021452	-5.96369	0.1290092	CALR	NM_004343	
11740768_at	0.89564	6.22e-01	-0.5021208	-5.9637	-0.0755342	AGBL3	NM_178563	
11738497_at	0.89564	6.22e-01	0.5021126	-5.9637	0.0856849	OR5P2	NM_153444	
11732944_a_at	0.89564	6.22e-01	-0.5020889	-5.96371	-0.0933946	CCDC48	NM_024768	
11747169_a_at	0.89564	6.22e-01	-0.5020889	-5.96371	-0.0782022	MOG	NM_001008228,NM_001008229,NM_001170417,NM_001170418,NM_002433,NM_206809,NM_206810,NM_206811,NM_206812,NM_206813,NM_206814	
11752843_x_at	0.89567	6.22e-01	0.502006	-5.96376	0.1153772	SQSTM1	NM_001142298,NM_001142299,NM_003900	
11721665_a_at	0.89567	6.22e-01	0.5019755	-5.96377	0.0853753	PLA2G16	NM_001128203,NM_007069	
11747337_x_at	0.89567	6.22e-01	0.5019346	-5.96379	0.1346201	EIF3I	NM_003757	
11715101_s_at	0.89567	6.22e-01	-0.5019291	-5.96379	-0.0763945	HIST1H3G	NM_003534	
11725680_at	0.89567	6.22e-01	-0.5018858	-5.96382	-0.1840762	SMC3	NM_005445	
11732142_at	0.89567	6.22e-01	0.5018692	-5.96382	0.098128	TSR1	NM_018128	
11743762_at	0.89567	6.22e-01	0.5018671	-5.96382	0.072549	SNIP1	NM_024700	
11759210_x_at	0.89567	6.22e-01	-0.501839	-5.96384	-0.1199613	AKD1	NM_001145128,NM_145025,XM_002342685,XM_002345940,XM_002345951,XM_002346822,XM_002346847	
11731004_at	0.89567	6.22e-01	-0.5018183	-5.96385	-0.0827483	C14orf106	NM_018353	
11730480_a_at	0.89567	6.22e-01	-0.5017991	-5.96386	-0.0967189	DRD2	NM_000795,NM_016574	
11761951_at	0.89569	6.22e-01	-0.5016876	-5.96391	-0.0953836	CCDC132	NM_017667,NM_024553	
11741929_at	0.89569	6.22e-01	-0.5016808	-5.96392	-0.0786457	HTR3C	NM_130770	
11749008_x_at	0.89569	6.22e-01	0.501671	-5.96392	0.0670873	RIMS1	NM_001168407,NM_001168408,NM_001168409,NM_001168410,NM_001168411,NM_014989	
11757273_s_at	0.89569	6.22e-01	-0.5016334	-5.96394	-0.0906884	MBP	NM_001025081,NM_001025090,NM_001025092,NM_001025100,NM_001025101,NM_002385	
11754851_x_at	0.89569	6.22e-01	0.5016258	-5.96394	0.0943749	LIMS2	NM_001136037,NM_001161403,NM_001161404,NM_017980,NR_027823	
11728221_at	0.89569	6.22e-01	0.501537	-5.96399	0.0639467	NRIP3	NM_020645	
11745575_a_at	0.89569	6.22e-01	-0.5015289	-5.96399	-0.1012036	C10orf122	NM_001128202	
11745546_a_at	0.89569	6.22e-01	-0.5014917	-5.96401	-0.0900237	ATM	NM_000051,NM_138292	
11726012_a_at	0.89569	6.22e-01	0.501466	-5.96402	0.0875609	JUB	NM_032876,NM_198086	
11756732_a_at	0.89569	6.22e-01	0.5014534	-5.96403	0.0800384	TSPAN12	NM_012338	
11756520_x_at	0.89569	6.22e-01	-0.5014483	-5.96403	-0.1200606	AKR7A2	NM_003689	
11738399_a_at	0.89569	6.22e-01	-0.5014046	-5.96405	-0.0788158	RGMA	NM_001166283,NM_001166286,NM_001166287,NM_001166288,NM_001166289,NM_020211	
11737213_at	0.89569	6.22e-01	0.5013446	-5.96408	0.1150305	C12orf61	NM_175895	
11722575_a_at	0.89569	6.22e-01	-0.5013158	-5.9641	-0.1226861	AP1G1	NM_001030007,NM_001128	
11754948_a_at	0.89569	6.22e-01	-0.501292	-5.96411	-0.0903765	HECTD3	NM_024602	
11751925_a_at	0.89569	6.22e-01	-0.5012805	-5.96412	-0.0987724	VWDE	NM_001135924	
11723578_a_at	0.89569	6.23e-01	0.5012702	-5.96412	0.0696319	LOC221710	NM_001135575	
11747078_a_at	0.89569	6.23e-01	0.5012654	-5.96412	0.0800248	SPOCK3	NM_001040159,NM_016950	
11753414_a_at	0.89569	6.23e-01	0.5012379	-5.96414	0.095525	DMAP1	NM_001034023,NM_001034024,NM_019100	
11726562_at	0.89569	6.23e-01	-0.5012302	-5.96414	-0.0962088	SAP18	NM_005870	
11717858_a_at	0.89569	6.23e-01	-0.5012237	-5.96414	-0.098913	CD37	NM_001040031,NM_001774	
11718602_a_at	0.8957	6.23e-01	-0.501184	-5.96416	-0.0856836	C7orf41	NM_152793	
11725239_a_at	0.89573	6.23e-01	-0.5011079	-5.9642	-0.1062486	ASB2	NM_016150	
11741032_a_at	0.89573	6.23e-01	0.5010973	-5.96421	0.0801184	HMMR	NM_001142556,NM_001142557,NM_012484,NM_012485	
11752832_x_at	0.89573	6.23e-01	0.5010509	-5.96423	0.1368692	CD55	NM_000574,NM_001114752	
11723382_a_at	0.89573	6.23e-01	0.5010479	-5.96423	0.125988	PRR3	NM_001077497,NM_025263	
11737379_at	0.89573	6.23e-01	-0.501012	-5.96425	-0.0703063	MTNR1B	NM_005959	
11744426_x_at	0.89573	6.23e-01	-0.5009992	-5.96426	-0.075774	KIAA0101	NM_001029989,NM_014736	
11759864_at	0.89577	6.23e-01	0.5009126	-5.9643	0.1057899	ZNF609	NM_015042	
11735580_s_at	0.89577	6.23e-01	-0.500871	-5.96432	-0.0864199	TSSK1B	NM_032028	
11740479_s_at	0.89577	6.23e-01	-0.5008615	-5.96432	-0.0870344	KCNA6	NM_002235	
11733701_a_at	0.89577	6.23e-01	0.5008463	-5.96433	0.1266021	FKBP11	NM_001143781,NM_001143782,NM_016594	
11726243_a_at	0.89577	6.23e-01	0.5008066	-5.96435	0.1181369	ANKDD1A	NM_182703	
11754934_a_at	0.89577	6.23e-01	0.5007882	-5.96436	0.0644727	PTGES2	NM_025072,NM_198938,NM_198940,NR_027811,NR_027812	
11715751_a_at	0.89577	6.23e-01	-0.5007744	-5.96437	-0.1009594	DPYSL3	NM_001387	
11759078_at	0.89577	6.23e-01	-0.5007369	-5.96439	-0.0834355	PLRG1	NM_002669	
11728065_a_at	0.89577	6.23e-01	-0.5007178	-5.96439	-0.1502238	SALL4	NM_020436	
11749477_a_at	0.89579	6.23e-01	0.5006716	-5.96442	0.1079184	EDEM3	NM_025191	
11721612_a_at	0.89591	6.23e-01	-0.5004958	-5.9645	-0.1049003	IPO11	NM_001134779,NM_016338	
11756950_a_at	0.89591	6.23e-01	-0.5004917	-5.96451	-0.1072261	CELF6	NM_001172684,NM_001172685,NM_052840	
11729308_at	0.89591	6.23e-01	-0.5004781	-5.96451	-0.0752133	ASAM	NM_024769	
11718008_a_at	0.89595	6.23e-01	0.5003982	-5.96455	0.1487352	CPNE2	NM_152727	
11762052_s_at	0.89595	6.23e-01	-0.5003523	-5.96458	-0.1284086	LOC100130354	XR_078281,XR_078950,XR_079139	
11717444_at	0.89595	6.23e-01	0.5003468	-5.96458	0.0882299	BYSL	NM_004053	
11745658_x_at	0.89595	6.23e-01	-0.5003158	-5.96459	-0.0867921	PAX5	NM_016734	
11742709_s_at	0.89595	6.23e-01	-0.5003047	-5.9646	-0.0820132	P4HTM	NM_177938,NM_177939	
11761350_a_at	0.89595	6.23e-01	-0.5002599	-5.96462	-0.1277795	PPIH	NM_006347	
11717405_a_at	0.89595	6.23e-01	-0.5002485	-5.96463	-0.0895472	FAM120AOS	NM_198841	
11726284_a_at	0.89599	6.23e-01	0.5001667	-5.96467	0.1277701	IGHMBP2	NM_002180	
11729241_at	0.89599	6.23e-01	0.5001466	-5.96468	0.1133741	SLC35E3	NM_018656	
11731408_x_at	0.89599	6.23e-01	0.5001313	-5.96469	0.1029639	CLN3	NM_000086,NM_001042432	
11756068_a_at	0.89599	6.23e-01	0.5001023	-5.9647	0.1091125	BACE2	NM_012105,NM_138991,NM_138992	
11763540_a_at	0.89599	6.23e-01	0.500061	-5.96472	0.1650642	C14orf68	NM_207117	
11717201_at	0.89599	6.23e-01	-0.5000493	-5.96473	-0.0996188	DNTTIP1	NM_052951	
11734514_a_at	0.89606	6.23e-01	-0.4999602	-5.96477	-0.073208	TEPP	NM_199046,NM_199456	
11715672_a_at	0.89606	6.23e-01	0.4999304	-5.96478	0.086561	C19orf56	NM_016145	
11742089_at	0.89606	6.23e-01	-0.4998437	-5.96483	-0.0974331	KRT76	NM_015848	
11723868_a_at	0.89606	6.23e-01	-0.4998424	-5.96483	-0.0915809	SYNJ1	NM_001160302,NM_001160306,NM_003895,NM_203446	
11741149_x_at	0.89606	6.23e-01	0.4998389	-5.96483	0.0660836	SLC3A2	NM_001012661,NM_001012662,NM_001012663,NM_001012664,NM_001013251,NM_002394	
11741688_a_at	0.89606	6.24e-01	-0.4998053	-5.96485	-0.0879656	LRP5L	NM_001135772,NM_182492	
11756056_a_at	0.89606	6.24e-01	0.4997962	-5.96485	0.0963035	SLC2A1	NM_006516	
11730312_a_at	0.89606	6.24e-01	0.4997715	-5.96486	0.1165458	AHSA2	NM_152392	
11742738_a_at	0.89612	6.24e-01	-0.4996815	-5.96491	-0.1098042	BBS9	NM_001033604,NM_001033605,NM_014451,NM_198428	
11743795_at	0.89619	6.24e-01	-0.4995643	-5.96497	-0.0758702	LACE1	NM_145315	
11748316_x_at	0.89619	6.24e-01	-0.4995242	-5.96499	-0.0746569	JPH4	NM_001146028,NM_032452	
11745034_at	0.89619	6.24e-01	0.4995113	-5.96499	0.1037598	C21orf84	NR_026863	
11760427_x_at	0.89619	6.24e-01	0.4995082	-5.96499	0.0845693	ANKS1B	NM_020140,NM_152788,NM_181670	
11726513_s_at	0.89621	6.24e-01	0.4994642	-5.96501	0.1075096	ZNF407	NM_001146189,NM_001146190,NM_017757	
11738608_a_at	0.89628	6.24e-01	-0.4993446	-5.96507	-0.0600067	SYT10	NM_198992	
11751467_a_at	0.89628	6.24e-01	0.4993228	-5.96508	0.079578	PIGU	NM_080476	
11728757_a_at	0.89628	6.24e-01	-0.4993175	-5.96509	-0.1166104	NHLRC3	NM_001012754,NM_001017370	
11753082_a_at	0.89631	6.24e-01	0.4992442	-5.96512	0.0810037	ZDHHC15	NM_001146256,NM_001146257,NM_144969	
11752920_a_at	0.89631	6.24e-01	0.499227	-5.96513	0.1741374	CDC27	NM_001114091,NM_001256	
11738851_a_at	0.89632	6.24e-01	-0.4991963	-5.96515	-0.0938978	MMP16	NM_005941,NM_022564	
11737633_at	0.89634	6.24e-01	0.4991454	-5.96517	0.1180382	GAB4	NM_001037814	
11754782_x_at	0.89638	6.24e-01	-0.4990824	-5.9652	-0.0688812	KIAA1614	NM_020950	
11743835_a_at	0.89639	6.24e-01	0.499034	-5.96523	0.0772665	DSC3	NM_001941,NM_024423	
11757256_at	0.89639	6.24e-01	-0.4990085	-5.96524	-0.1333257	NCRNA00235	NR_024121	
11716685_s_at	0.89639	6.24e-01	-0.4989914	-5.96525	-0.1212133	MYO1D	NM_015194	
11737756_a_at	0.89644	6.24e-01	0.4988928	-5.9653	0.0856982	ATG9A	NM_001077198,NM_024085	
11733323_a_at	0.89644	6.24e-01	-0.4988884	-5.9653	-0.094975	TRDN	NM_006073	
11720307_s_at	0.89647	6.24e-01	-0.4988283	-5.96533	-0.0789092	SERP1	NM_014445	
11729625_a_at	0.89649	6.24e-01	0.4987868	-5.96535	0.094552	DCAF7	NM_005828	
11724873_x_at	0.8965	6.24e-01	-0.4987397	-5.96537	-0.0922513	NFYC	NM_001142587,NM_001142588,NM_001142589,NM_001142590,NM_014223	
11734180_a_at	0.8965	6.24e-01	-0.4986801	-5.9654	-0.0779394	PTGFR	NM_000959,NM_001039585	
11749302_s_at	0.8965	6.24e-01	-0.4986726	-5.96541	-0.1203107	SFRS2	NM_003016	
11762994_at	0.8965	6.24e-01	-0.4986532	-5.96542	-0.1408992	TRD@	AY475220.1	
11730562_a_at	0.8965	6.24e-01	0.4986262	-5.96543	0.0647666	GRIA4	NM_000829,NM_001077243,NM_001077244,NM_001112812	
11762705_at	0.8965	6.24e-01	0.4986174	-5.96543	0.0979881	LOC100128226	XM_001725696,XM_001725850,XM_001725905	
11731473_at	0.89651	6.24e-01	-0.4985686	-5.96546	-0.0832727	TMEM70	NM_001040613,NM_017866,NR_033334	
11726488_a_at	0.89651	6.24e-01	-0.4985396	-5.96547	-0.0683918	DHX57	NM_198963	
11759513_at	0.89651	6.24e-01	-0.4985273	-5.96548	-0.1037217	LZIC	NM_032368	
11724137_a_at	0.89651	6.24e-01	0.4985034	-5.96549	0.100406	ST3GAL3	NM_006279,NM_174963,NM_174964,NM_174965,NM_174966,NM_174967,NM_174968,NM_174969,NM_174970,NM_174971	
11728220_at	0.89653	6.24e-01	0.4983988	-5.96554	0.10539	NRIP3	NM_020645	
11747254_a_at	0.89653	6.24e-01	0.4983834	-5.96555	0.1208231	POLK	NM_016218	
11722864_at	0.89653	6.25e-01	0.4983631	-5.96556	0.0987844	NETO2	NM_018092	
11724428_a_at	0.89653	6.25e-01	0.4983586	-5.96556	0.1318929	ZNF337	NM_015655	
11722869_a_at	0.89653	6.25e-01	0.4983453	-5.96557	0.0776081	RAD1	NM_002853,NR_026591	
11741171_at	0.89653	6.25e-01	-0.4983208	-5.96558	-0.0725318	MC2R	NM_000529	
11731432_at	0.89655	6.25e-01	0.4982747	-5.9656	0.0909743	PCDH10	NM_020815,NM_032961	
11720530_at	0.89657	6.25e-01	-0.4982267	-5.96563	-0.1190186	JAZF1	NM_175061	
11742797_a_at	0.89659	6.25e-01	-0.498167	-5.96566	-0.1054767	C18orf21	NM_031446	
11761248_at	0.89659	6.25e-01	-0.4981549	-5.96566	-0.075876	---	AF334588.1	
11737986_s_at	0.89668	6.25e-01	-0.4980419	-5.96572	-0.093657	ARHGAP11A /// ARHGAP11B	NM_001039841,NM_014783,NM_199357	
11763227_at	0.89668	6.25e-01	0.4980119	-5.96573	0.0928908	C6orf48 /// SNORD48	NM_001040437,NM_001040438,NR_002745	
11760830_s_at	0.89668	6.25e-01	0.4979921	-5.96574	0.093436	FAHD2B	NM_199336	
11718504_s_at	0.89668	6.25e-01	0.4979633	-5.96576	0.1430644	SFRS13A	NM_006625,NM_054016,XM_001713958,XM_001713979,XM_002344446,XM_002344447	
11743117_a_at	0.89674	6.25e-01	0.4978411	-5.96582	0.1235205	XRN2	NM_012255	
11762034_x_at	0.89674	6.25e-01	-0.497832	-5.96582	-0.1109142	TTLL9	NM_001008409	
11762349_x_at	0.89674	6.25e-01	-0.4978225	-5.96583	-0.0666574	ZNF254	NM_203282	
11729234_at	0.89674	6.25e-01	-0.4977705	-5.96585	-0.067482	E2F6	NM_198256,NR_003092,NR_003093,NR_003094,NR_003095	
11730230_a_at	0.89674	6.25e-01	-0.497743	-5.96586	-0.0782145	TIAL1	NM_001033925,NM_003252	
11735845_x_at	0.89674	6.25e-01	-0.4977416	-5.96586	-0.1421578	CCDC144A	NM_014695	
11742776_s_at	0.89676	6.25e-01	-0.4977011	-5.96588	-0.1203997	GPR161	NM_153832	
11744727_a_at	0.89676	6.25e-01	-0.4976555	-5.96591	-0.0868347	GPR137	NM_001170726,NM_001170880,NM_001170881,NM_001177358,NM_020155	
11750188_x_at	0.89676	6.25e-01	0.4975735	-5.96595	0.1506245	AGPAT1	NM_006411,NM_032741	
11735696_a_at	0.89676	6.25e-01	0.4975585	-5.96596	0.0980415	ENTPD6	NM_001114089,NM_001247	
11740879_s_at	0.89676	6.25e-01	-0.4975535	-5.96596	-0.3269585	ANXA2	NM_001002857,NM_001002858,NM_001136015,NM_004039	
11729935_a_at	0.89676	6.25e-01	-0.4975425	-5.96596	-0.0831808	PITX2	NM_000325,NM_153426,NM_153427	
11715827_s_at	0.89676	6.25e-01	-0.4975405	-5.96596	-0.1844659	M6PR	NM_002355	
11733551_at	0.8968	6.25e-01	-0.4974692	-5.966	-0.0648989	ZIC5	NM_033132	
11724196_s_at	0.8968	6.25e-01	-0.4974434	-5.96601	-0.0787516	STC1	NM_003155	
11736979_at	0.8969	6.25e-01	0.4973158	-5.96607	0.082571	FSIP1	NM_152597	
11735605_at	0.8969	6.25e-01	-0.4972892	-5.96609	-0.0972155	C7orf52	NM_198571	
11718555_a_at	0.89695	6.25e-01	0.4972128	-5.96613	0.1380313	CREB3L2	NM_194071	
11723157_at	0.89695	6.25e-01	-0.4971869	-5.96614	-0.092537	INHA	NM_002191	
11742845_at	0.89697	6.25e-01	0.4971466	-5.96616	0.1797254	AQR	NM_014691	
11738350_a_at	0.89699	6.25e-01	-0.4971	-5.96618	-0.1381809	BCL2	NM_000633,NM_000657	
11760899_a_at	0.89705	6.25e-01	-0.4969898	-5.96623	-0.1459349	UBXN1	NM_015853	
11734654_at	0.89705	6.25e-01	-0.4969834	-5.96624	-0.0672983	ATP5F1	NM_001688	
11715237_s_at	0.89709	6.26e-01	-0.4969128	-5.96627	-0.2156473	RPL9	NM_000661,NM_001024921	
11717349_a_at	0.8971	6.26e-01	-0.4968822	-5.96629	-0.0949438	RBP1	NM_001130992,NM_001130993,NM_002899	
11716827_at	0.89713	6.26e-01	0.4968176	-5.96632	0.0702952	RPS19BP1	NM_194326	
11750882_a_at	0.89713	6.26e-01	0.4967986	-5.96633	0.0743392	KCNV1	NM_014379	
11723437_at	0.89713	6.26e-01	0.4967447	-5.96636	0.0788277	TSGA14	NM_018718	
11722722_a_at	0.89713	6.26e-01	-0.4966949	-5.96638	-0.0709996	UNC13D	NM_199242	
11726662_a_at	0.89713	6.26e-01	-0.4966941	-5.96638	-0.1386004	APOO	NM_024122,NR_026545	
11749329_a_at	0.89713	6.26e-01	0.4966905	-5.96638	0.1368399	ARHGAP9	NM_001080156,NM_001080157,NM_032496	
11752410_a_at	0.8972	6.26e-01	-0.4966	-5.96643	-0.07412	PBOV1	NM_021635	
11723978_x_at	0.89722	6.26e-01	0.4965507	-5.96645	0.0896936	RAB3A	NM_002866	
11739462_a_at	0.89731	6.26e-01	0.4964333	-5.96651	0.1142475	TGFBR1	NM_001130916,NM_004612	
11762332_at	0.89736	6.26e-01	0.4963477	-5.96655	0.1261398	NDUFA13	NM_015965	
11753846_at	0.89736	6.26e-01	-0.4963214	-5.96656	-0.0818587	KRTAP21-3	NM_001164435,XM_002343741,XM_002345442,XM_002348058	
11739743_a_at	0.89736	6.26e-01	0.4963056	-5.96657	0.1320516	MXI1	NM_001008541,NM_005962,NM_130439	
11717857_a_at	0.89737	6.26e-01	-0.4962671	-5.96659	-0.0955673	DHX29	NM_019030	
11723678_at	0.89738	6.26e-01	-0.4962272	-5.96661	-0.0757821	CKAP2	NM_001098525,NM_018204	
11762303_x_at	0.89747	6.26e-01	0.496108	-5.96667	0.0779899	HNMT	NM_001024074,NM_001024075,NM_006895	
11745983_x_at	0.89747	6.26e-01	-0.4960669	-5.96669	-0.0855567	GRIA1	NM_000827,NM_001114183	
11747144_a_at	0.89747	6.26e-01	-0.4960557	-5.96669	-0.0866327	BRF1	NM_001519,NM_145685	
11729756_at	0.89747	6.26e-01	-0.4960316	-5.96671	-0.0990216	ULK2	NM_001142610,NM_014683	
11743291_a_at	0.89751	6.26e-01	0.4959428	-5.96675	0.1243099	GALNT1	NM_020474	
11734218_at	0.89751	6.26e-01	-0.4959114	-5.96676	-0.0782083	ZNF681	NM_138286	
11753595_at	0.89751	6.26e-01	-0.4958923	-5.96677	-0.0696458	HBCBP	XR_078466,XR_079325	
11755600_a_at	0.89751	6.26e-01	0.4958869	-5.96678	0.092203	GEMIN6	NM_024775	
11753059_x_at	0.89756	6.26e-01	0.4957454	-5.96685	0.1242322	UGGT2	NM_020121	
11716722_a_at	0.89756	6.26e-01	0.4957194	-5.96686	0.0903036	PHF1	NM_002636,NM_024165,NR_027692	
11716253_a_at	0.89756	6.26e-01	0.4956429	-5.9669	0.0789165	RBM9	NM_001031695,NM_001082576,NM_001082577,NM_001082578,NM_001082579,NM_014309	
11724588_a_at	0.89756	6.26e-01	0.4956255	-5.96691	0.1205791	ANKRD35	NM_144698	
11743646_at	0.89756	6.26e-01	-0.4956112	-5.96691	-0.1007636	C17orf105	NM_001136483	
11748558_a_at	0.89756	6.26e-01	0.4956085	-5.96691	0.1082222	DBNL	NM_001014436,NM_001122956,NM_014063	
11728822_a_at	0.89756	6.26e-01	-0.4956013	-5.96692	-0.0844171	GDPD2	NM_001171191,NM_001171192,NM_001171193,NM_017711	
11732227_a_at	0.89756	6.26e-01	0.4955694	-5.96693	0.1325151	PEX10	NM_002617,NM_153818	
11725594_x_at	0.89756	6.26e-01	-0.4955642	-5.96694	-0.0881917	SPATA2	NM_001135773,NM_006038	
11740679_at	0.89756	6.26e-01	-0.4955569	-5.96694	-0.0909111	OPRD1	NM_000911	
11735418_at	0.89756	6.26e-01	-0.4955533	-5.96694	-0.0641009	HTR1D	NM_000864	
11719767_a_at	0.89763	6.27e-01	-0.4954236	-5.967	-0.0893479	TPPP3	NM_015964,NM_016140	
11759927_at	0.89763	6.27e-01	-0.4954214	-5.96701	-0.0730958	ADAM22	NM_004194,NM_016351,NM_021721,NM_021722,NM_021723	
11732862_a_at	0.89766	6.27e-01	0.4953728	-5.96703	0.1119905	C2orf74	NM_001143959,NM_001143960	
